id_filma,zanr
0094721,fantasy
0095159,comedy
0095159,crime
0094947,drama
0094947,romance
0094608,crime
0094608,drama
0094747,biography
0094747,drama
0094747,music
0096463,comedy
0096463,drama
0096463,romance
0095638,comedy
0095638,drama
0095638,fantasy
0094606,comedy
0094606,drama
0094606,romance
0097576,action
0097576,adventure
0097165,comedy
0097165,drama
0097099,documentary
0097099,biography
0097099,history
0097441,biography
0097441,drama
0097441,history
0097937,biography
0097937,drama
0097757,animation
0097757,adventure
0097757,family
0096754,adventure
0096754,drama
0096754,mystery
0096895,action
0096895,adventure
0097499,biography
0097499,drama
0097499,history
0097239,comedy
0097239,drama
0096969,biography
0096969,drama
0096969,war
0099685,biography
0099685,crime
0099685,drama
0099348,adventure
0099348,drama
0099348,western
0100157,drama
0100157,thriller
0099028,documentary
0100802,action
0100802,adventure
0100802,sci-fi
0099810,action
0099810,adventure
0099810,thriller
0099334,comedy
0099334,drama
0099334,history
0100470,adventure
0100470,drama
0100486,biography
0100486,drama
0100486,mystery
0099653,drama
0099653,fantasy
0099653,romance
0099422,action
0099422,comedy
0099422,crime
0102926,crime
0102926,drama
0102926,thriller
0103064,action
0103064,adventure
0103064,sci-fi
0101414,animation
0101414,family
0101414,fantasy
0102138,drama
0102138,history
0102138,thriller
0103074,adventure
0103074,crime
0103074,drama
0101889,comedy
0101889,drama
0101889,fantasy
0102426,comedy
0102426,drama
0102426,war
0101587,comedy
0101587,western
0101516,biography
0101516,crime
0101516,drama
0102114,documentary
0105695,drama
0105695,western
0103639,animation
0103639,adventure
0103639,comedy
0105323,drama
0104691,action
0104691,adventure
0104691,drama
0104952,comedy
0104952,crime
0105089,documentary
0105089,history
0105089,war
0103874,fantasy
0103874,horror
0103874,romance
0104454,drama
0104454,romance
0105265,drama
0104036,crime
0104036,drama
0104036,romance
0103791,comedy
0103791,drama
0103791,romance
0104507,drama
0104507,romance
0104507,war
0104070,comedy
0104070,fantasy
0104070,horror
0108052,biography
0108052,drama
0108052,history
0107290,action
0107290,adventure
0107290,sci-fi
0106977,action
0106977,crime
0106977,drama
0107818,drama
0107822,drama
0107822,music
0107822,romance
0106226,drama
0106226,romance
0107614,comedy
0107614,drama
0107177,documentary
0110912,crime
0110912,drama
0109830,drama
0109830,romance
0110357,animation
0110357,adventure
0110357,drama
0109707,biography
0109707,comedy
0109707,drama
0110877,biography
0110877,comedy
0110877,drama
0111579,drama
0111579,war
0110322,drama
0110322,romance
0110322,war
0109045,comedy
0109045,music
0109348,comedy
0109348,crime
0111257,action
0111257,adventure
0111257,thriller
0110480,documentary
0110480,biography
0110428,biography
0110428,comedy
0110428,drama
0109306,drama
0109306,romance
0114814,crime
0114814,drama
0114814,mystery
0112573,biography
0112573,drama
0112573,war
0114709,animation
0114709,adventure
0114709,comedy
0112373,documentary
0112373,biography
0112373,war
0112384,adventure
0112384,drama
0112384,history
0114388,drama
0114388,romance
0113627,drama
0113627,romance
0112818,crime
0112818,drama
0112379,comedy
0112379,drama
0113819,comedy
0113819,fantasy
0113819,romance
0112431,comedy
0112431,drama
0112431,family
0114148,animation
0114148,adventure
0114148,drama
0114272,biography
0114272,drama
0114272,history
0116282,crime
0116282,thriller
0117666,drama
0118147,documentary
0118147,sport
0116790,comedy
0116790,drama
0116790,music
0117631,biography
0117631,drama
0117631,music
0116209,drama
0116209,romance
0116209,war
0116695,comedy
0116695,drama
0116695,romance
0116629,action
0116629,adventure
0116629,sci-fi
0116409,adventure
0116409,drama
0116409,thriller
0116191,comedy
0116191,drama
0116191,romance
0116250,biography
0116250,drama
0116250,history
0117218,comedy
0117218,romance
0117218,sci-fi
0118799,comedy
0118799,drama
0118799,romance
0119217,drama
0119217,romance
0119488,crime
0119488,drama
0119488,mystery
0120338,drama
0120338,romance
0119822,comedy
0119822,drama
0119822,romance
0119448,crime
0119448,drama
0119448,mystery
0119561,documentary
0119561,history
0119561,war
0119654,action
0119654,adventure
0119654,comedy
0119164,comedy
0119164,drama
0118564,drama
0118564,mystery
0118564,thriller
0120815,drama
0120815,war
0174852,documentary
0174852,war
0120802,drama
0120802,music
0120802,mystery
0127536,biography
0127536,drama
0127536,history
0120684,biography
0120684,drama
0120794,animation
0120794,adventure
0120794,drama
0138097,comedy
0138097,drama
0138097,history
0120889,drama
0120889,fantasy
0120889,romance
0133093,action
0133093,sci-fi
0169547,drama
0185125,comedy
0185125,drama
0185125,romance
0230591,documentary
0230591,history
0230591,sport
0171804,biography
0171804,crime
0171804,drama
0124315,drama
0124315,romance
0172493,biography
0172493,drama
0120855,animation
0120855,adventure
0120855,comedy
0162661,fantasy
0162661,horror
0162661,mystery
0151568,biography
0151568,comedy
0151568,drama
0172495,action
0172495,adventure
0172495,drama
0181875,adventure
0181875,comedy
0181875,drama
0190332,action
0190332,adventure
0190332,drama
0248912,documentary
0248912,history
0248912,war
0181865,crime
0181865,drama
0181865,thriller
0195685,biography
0195685,drama
0185014,comedy
0185014,drama
0183659,biography
0183659,drama
0141926,action
0141926,war
0170016,comedy
0170016,family
0170016,fantasy
0120737,action
0120737,adventure
0120737,drama
0245429,animation
0245429,adventure
0245429,family
0268978,biography
0268978,drama
0268978,mystery
0198781,animation
0198781,adventure
0198781,comedy
0126029,animation
0126029,adventure
0126029,comedy
0283509,comedy
0283509,drama
0283509,war
0307197,documentary
0307197,crime
0265086,action
0265086,drama
0265086,history
0139654,crime
0139654,drama
0139654,thriller
0203009,drama
0203009,musical
0203009,romance
0161860,biography
0161860,drama
0161860,history
0280707,comedy
0280707,drama
0280707,mystery
0285742,drama
0285742,romance
0280778,biography
0280778,drama
0280778,romance
0213149,action
0213149,drama
0213149,romance
0167261,action
0167261,adventure
0167261,drama
0253474,biography
0253474,drama
0253474,music
0310793,documentary
0310793,crime
0310793,drama
0287467,drama
0287467,mystery
0287467,romance
0257044,crime
0257044,drama
0257044,thriller
0268126,comedy
0268126,drama
0274558,drama
0274558,romance
0120679,biography
0120679,drama
0120679,romance
0299658,comedy
0299658,crime
0299658,musical
0298203,drama
0298203,music
0167260,action
0167260,adventure
0167260,drama
0266543,animation
0266543,adventure
0266543,comedy
0317910,documentary
0317910,biography
0317910,history
0327056,crime
0327056,drama
0327056,mystery
0335266,comedy
0335266,drama
0311113,action
0311113,adventure
0311113,drama
0338135,comedy
0338135,crime
0338135,drama
0340855,biography
0340855,crime
0340855,drama
0159365,adventure
0159365,drama
0159365,romance
0338013,drama
0338013,romance
