id,ime
0885249,Jean-Marc Vallée
0639337,Richard O&#x27;Barry
2694309,Louie Psihoyos
0428194,Hardy Jones
0000352,Vincent D&#x27;Onofrio
0180984,Kevin Corrigan
0049313,Liane Balaban
3629315,Joachim Back
0827307,Bob Stephenson
0041978,Sherman Augustus
2163182,Aja Evans
3725519,François Alaux
2494615,Hervé de Crécy
2499640,Ludovic Houplain
0330687,Joseph Gordon-Levitt
0000204,Natalie Portman
0005109,Mila Kunis
0001993,Vincent Cassel
0004716,Darren Aronofsky
0251986,Jesse Eisenberg
1940449,Andrew Garfield
0005493,Justin Timberlake
1985859,Mia Wasikowska
0000349,Joan Cusack
0000147,Colin Firth
0393799,Tom Hooper
0000242,Mark Wahlberg
0010736,Amy Adams
0751102,David O. Russell
0002653,Joe Johnston
4968464,Gylfi Zoega
1674617,Andri Snær Magnason
2480587,Charles Ferguson
0491259,Mélanie Laurent
0590122,Mike Mills
0675409,Mikael Persbrandt
0245988,Trine Dyrholm
3719076,Markus Rygaard
0081540,Susanne Bier
2423358,Tim Minchin
0749509,Andrew Ruhemann
1316810,Shaun Tan
3877585,Farai Mabhande
3698559,Prudence Mabhena
3876145,Energy Maburutse
2141317,Roger Ross Williams
1487468,Luke Matheny
3730980,Marian Brock
3741481,Christopher Hirsh
0329139,Karen Goodman
0800232,Kirk Simon
0205626,Viola Davis
1297015,Emma Stone
0818055,Octavia Spencer
0853238,Tate Taylor
1913734,Rooney Mara
0005562,Owen Wilson
1046097,Rachel McAdams
0279545,Isla Fisher
0648249,Timothy Olyphant
0940362,Shailene Woodley
3837786,Amara Miller
1818216,Payman Maadi
0368689,Leila Hatami
4299147,Sareh Bayat
1410815,Asghar Farhadi
2633535,Asa Butterfield
1631269,Chloë Grace Moretz
0000489,Christopher Lee
0781981,Jason Segel
0090386,James Bobin
0241121,Jean Dujardin
0067367,Bérénice Bejo
0371890,Michel Hazanavicius
1630273,Phyllida Lloyd
4708927,Bill Courtney
4709068,O.C. Brown
4709205,Montrail &#x27;Money&#x27; Brown
2418675,Daniel Lindsay
1390562,T.J. Martin
0431622,William Joyce
1099141,Brandon Oldenburg
0112390,Anthony Brophy
0384152,Conleth Hill
0497970,Packy Lee
0313623,Terry George
0910607,Christoph Waltz
0004266,Anne Hathaway
1567113,Jessica Chastain
0249291,Joel Edgerton
0695435,Chris Pratt
0177896,Bradley Cooper
2225369,Jennifer Lawrence
4139037,Suraj Sharma
0451234,Irrfan Khan
1300009,Adil Hussain
0365140,Naomie Harris
0186505,Bryan Cranston
0000657,David Strathairn
0531808,Kelly Macdonald
0175262,Billy Connolly
0028764,Mark Andrews
0700760,Steve Purcell
1093951,Aaron Taylor-Johnson
0728938,Emmanuelle Riva
0001376,Isabelle Huppert
0359734,Michael Haneke
4582541,Rodriguez
5220239,Stephen &#x27;Sugar&#x27; Segerman
0168977,Dennis Coffey
0070594,Malik Bendjelloul
0434969,John Kahrs
1312566,Kari Wahlgren
5254152,Jack Goldenberg
0159900,Shawn Christensen
3262742,Fatima Ptacek
2172860,Kim Allen
9648255,Sarkar Abbas
5949208,Mohammad Jawad
0432616,Daniel Junge
1581464,Sharmeen Obaid-Chinoy
0277658,Sean Fine
2107225,Andrea Nix
1659547,Carey Mulligan
0068338,Kristen Bell
0579953,Idina Menzel
2676147,Jonathan Groff
1601644,Jennifer Lee
0252230,Chiwetel Ejiofor
0931324,Michael Kenneth Williams
1055413,Michael Fassbender
2588606,Steve McQueen
0190859,Alfonso Cuarón
0001467,Jared Leto
0785842,Toni Servillo
0893872,Carlo Verdone
0272677,Sabrina Ferilli
0815204,Paolo Sorrentino
0474492,Agata Kulesza
5531398,Agata Trzebuchowska
4221607,Dawid Ogrodnik
0667734,Pawel Pawlikowski
0522306,Darlene Love
0165749,Merry Clayton
1423952,Lisa Fischer
1365879,Morgan Neville
1020089,Sally Hawkins
1296102,Edward Hogg
2375389,Mat Kirkby
5793837,Laurent Witz
3115348,Alexandre Espigares
2304799,Aliza Sommer-Herz
7327441,Zdenka Fantlova
1425329,Anita Lasker-Wallfisch
3354565,Casper Crump
5376943,Pelle Falk Krusbæk
2711342,Marijana Jankovic
2225334,Anders Walter
0329651,Ellen Goosenberg Kent
1886602,Miles Teller
0799777,J.K. Simmons
2552034,Melissa Benoist
3227090,Damien Chazelle
0023832,Mathieu Amalric
0027572,Wes Anderson
2539953,Alicia Vikander
1727304,Domhnall Gleeson
1209966,Oscar Isaac
0307497,Alex Garland
1092227,Sienna Miller
0973177,Kyle Gallner
1212722,Benedict Cumberbatch
0328828,Matthew Goode
0878763,Morten Tyldum
3994407,Ryan Potter
0012523,Scott Adsit
1512166,Jamie Chung
2320658,Don Hall
0930261,Chris Williams
0302108,Zach Galifianakis
0001570,Edward Norton
1519666,Eddie Redmayne
0428065,Felicity Jones
4350114,Tom Prior
1294664,Ellar Coltrane
0000099,Patricia Arquette
0000500,Richard Linklater
0829576,Kristen Stewart
0322144,Richard Glatzer
0922903,Wash Westmoreland
0654648,David Oyelowo
0252238,Carmen Ejogo
0001856,Oprah Winfrey
1148550,Ava DuVernay
5722984,Edward Snowden
3390925,Glenn Greenwald
5015568,William Binney
0688636,Laura Poitras
0032151,Steve Apostolina
0047358,Kirk Baily
2475029,Ben Bledsoe
2444148,Patrick Osborne
6594925,Gabriel Osorio Vargas
0362766,Tom Hardy
0396558,Nicholas Hoult
0000621,Kurt Russell
0000492,Jennifer Jason Leigh
0331516,Ryan Gosling
0570912,Adam McKay
0749263,Mark Ruffalo
0565336,Tom McCarthy
2401020,Will Poulter
0688132,Amy Poehler
0352778,Bill Hader
0085400,Lewis Black
0215455,Ronnie Del Carmen
0488953,Brie Larson
5016878,Jacob Tremblay
0108703,Sean Bridgers
1049433,Lenny Abrahamson
2244205,Léa Seydoux
0753314,Mark Rylance
1720028,Amber Heard
2764022,Géza Röhrig
4112928,Levente Molnár
0714455,Urs Rechn
1841577,László Nemes
1561881,Amy Winehouse
3691877,Mitch Winehouse
1053148,Mark Ronson
0438090,Asif Kapadia
8060550,Asad Jamal
8027688,Saba
2765916,Matthew Needham
4006608,Chloe Pirrie
0723793,Eric Richard
6526715,Benjamin Cleary
3478396,Luke Bracey
1679669,Rosemarie DeWitt
0898288,Denis Villeneuve
0000729,Casey Affleck
0151419,Kyle Chandler
0518836,Kenneth Lonergan
3053338,Margot Robbie
0043742,David Ayer
0000867,Jason Bateman
0252961,Idris Elba
0397174,Byron Howard
0601781,Rich Moore
1158544,Jared Bush
2239702,Katherine Waterston
0837223,Alison Sudol
0946734,David Yates
0991810,Mahershala Ali
5218990,Trevante Rhodes
1503575,Barry Jenkins
5888481,Neel Sethi
0269463,Jon Favreau
0376610,Stephen McKinley Henderson
1486911,Shahab Hosseini
1267552,Taraneh Alidoosti
3618794,Mina Sadati
9452114,Willie Brown
0250035,Harry Edwards
1521683,John McKay
1554601,Ezra Edelman
0054659,Alan Barillaro
5458268,Dorka Gáspárfalvi
6664749,Dorottya Hais
0843763,Zsófia Szamosi
2038042,Kristóf Deák
13434452,Dana Abed
13327198,Tia Alkerdi
8594925,Khalid Farah
3915542,Orlando von Einsiedel
9687869,Tom Wudl
1103802,Frank Stiefel
2257207,Daniel Kaluuya
4129745,Allison Williams
0925966,Bradley Whitford
1443502,Jordan Peele
4141252,Lily James
0000218,Kristin Scott Thomas
1869101,Ana de Armas
7887725,Fionn Whitehead
4422686,Barry Keoghan
3154303,Timothée Chalamet
2309517,Armie Hammer
0836121,Michael Stuhlbarg
0345174,Luca Guadagnino
0000437,Woody Harrelson
0005377,Sam Rockwell
5645519,Anthony Gonzalez
0000973,Benjamin Bratt
2937122,Adrian Molina
0788335,Michael Shannon
3043279,Vicky Krieps
0544334,Lesley Manville
1659221,Sebastian Stan
0005049,Allison Janney
0318916,Craig Gillespie
2406731,Bryan Fogel
5463239,Dave Zabriskie
2272288,Don Catlin
6061529,Daniela Vega
0721280,Francisco Reyes
0323483,Luis Gnecco
0133326,Sebastián Lelio
0276162,Rachel Fielding
0948753,Philip York
2053650,Rachel Shenton
1546084,Chris Overton
1080835,Hector Luis Bustamante
1889467,Toy Lei
1659891,Christopher Abram
1101483,Kobe Bryant
0443855,Glen Keane
0004802,Linda Cardellini
0268380,Peter Farrelly
1569276,Chadwick Boseman
0430107,Michael B. Jordan
2143282,Lupita Nyong&#x27;o
3363032,Ryan Coogler
4271336,Shameik Moore
2159926,Jake Johnson
2794962,Hailee Steinfeld
2130108,Bob Persichetti
0709056,Peter Ramsey
0745247,Rodney Rothman
3078932,Lady Gaga
1785339,Rami Malek
2377903,Lucy Boynton
3152605,Gwilym Lee
0913475,John David Washington
3485845,Adam Driver
5637553,Laura Harrier
0000490,Spike Lee
1469236,Olivia Colman
0487166,Yorgos Lanthimos
2946516,Claire Foy
0164809,Jason Clarke
8611957,Yalitza Aparicio
0211920,Marina de Tavira
9948845,Diego Cortina Autrey
8460487,KiKi Layne
4150847,Stephan James
3658958,Alex Honnold
2225545,Tommy Caldwell
3011011,Jimmy Chin
1888091,Elizabeth Chai Vasarhelyi
0006958,Jonathan Tucker
4359664,Danielle Macdonald
0858500,Ashley Thomas
1142235,Guy Nattiv
3826566,Sindy Lau
8786591,Kai Li
2831588,Sharmaine Yeoh
7626019,Domee Shi
9923635,Ajeya
9923640,Anita
9916030,Gouri Choudari
3593950,Rayka Zehtabchi
0814280,Song Kang-ho
1310525,Lee Sun-kyun
1856097,Cho Yeo-jeong
0094435,Bong Joon Ho
1519680,Saoirse Ronan
0914612,Emma Watson
6073955,Florence Pugh
1950086,Greta Gerwig
1256532,Jon Bernthal
5939164,Zazie Beetz
0680846,Todd Phillips
2835616,Dean-Charles Chapman
1126657,George MacKay
0990547,Daniel Mays
0005366,Jay Roach
9877392,Roman Griffin Davis
5057169,Thomasin McKenzie
0169806,Taika Waititi
0001633,Annie Potts
2155757,Josh Cooley
5005121,Julia Greer
0000876,Noah Baumbach
1981893,Riz Ahmed
4972453,Olivia Cooke
0705152,Paul Raci
2942187,Darius Marder
5473782,Taron Egerton
0068260,Jamie Bell
0534635,Richard Madden
2976580,Jessie Buckley
1587729,Finn Wittrock
3734458,Rupert Goold
10930330,Junming &#x27;Jimmy&#x27; Wang
10930331,Robert Allen
2414445,Sherrod Brown
0091840,Steven Bognar
0717064,Julia Reichert
1978694,Maria Dizzia
2841791,Greg Keller
8943180,Juliana Canfield
1903582,Marshall Curry
4793987,Issa Rae
1525794,Matthew A. Cherry
1155067,Everett Downing Jr.
0807563,Bruce W. Smith
11565969,Fatima
11565274,Kashida
0246009,Carol Dysinger
1500155,Robert Pattinson
4456120,Elizabeth Debicki
3102998,Bo Burnham
1555340,Alison Brie
2193504,Emerald Fennell
0309693,Mark Gatiss
1725469,Florian Zeller
0275486,Tina Fey
0636218,Graham Norton
5358492,Kemp Powers
0586568,Mads Mikkelsen
0488917,Thomas Bo Larsen
2099237,Magnus Millang
0899121,Thomas Vinterberg
3081796,Steven Yeun
3680658,Han Ye-ri
10910136,Alan Kim
1818032,Lee Isaac Chung
9584508,Linda May
2125482,Chloé Zhao
1086543,Amanda Seyfried
2934314,Lily Collins
0287741,Craig Foster
6463020,Tom Foster
11813828,Pippa Ehrlich
1624755,James Reed
5352388,Joey Badass
9985660,Zaria
10656440,Vincent Mordente
3579257,Travon Free
1804553,Martin Desmond Roe
0877270,Glynn Turman
0938045,George C. Wolfe
1854728,Michael Govier
0566489,Will McCormack
1975269,Carl Prekopp
9362379,Belal Sabir
12666304,Leon Ung
4090848,Aneil Karia
11268542,Colette Marin-Catherine
11287343,Lucie Fouble
1818348,Anthony Giacchino
0272581,Rebecca Ferguson
3918035,Zendaya
1560977,Cary Joji Fukunaga
3715867,Stephanie Beatriz
1239720,María Cecilia Botero
4146781,Charise Castro Smith
0147147,Henry Cavill
2933757,Gal Gadot
0811583,Zack Snyder
5052065,Ansel Elgort
10399505,Rachel Zegler
3663196,Ariana DeBose
2181128,Joel Fry
4454223,Emilia Jones
1319274,Troy Kotsur
1571761,Sian Heder
1176985,Dave Bautista
3480246,Ella Purnell
0307143,Ana de la Reguera
0687146,Jesse Plemons
11879379,Jude Hill
11888099,Lewis McAskie
1495520,Caitríona Balfe
3147751,LaKeith Stanfield
3489851,Shaka King
0254712,Aunjanue Ellis-Taylor
3232264,Reinaldo Marcus Green
0632689,Hidetoshi Nishijima
4392528,Tôko Miura
1929776,Reika Kirishima
3152327,Ryûsuke Hamaguchi
0427728,Cherry Jones
0795290,Michael Showalter
12755863,Dorinda Drake
12755861,Barbara Bland-Acosta
12710321,Darryl Lewis
0859821,Questlove
0010938,Eboni Adams
7522451,Kara Dyan Whitfield
4650285,Fanny Rosen
2856960,Alberto Mielgo
0083399,Larry Bird
12513817,Lusia Harris
1234110,Oscar Robertson
3988897,Ben Proudfoot
2676052,Joseph Kosinski
3513533,Stephanie Hsu
3453283,Daniel Kwan
3215397,Daniel Scheinert
4004793,Letitia Wright
1775091,Danai Gurira
0436835,Felix Kammerer
3477129,Albrecht Schuch
6037256,Aaron Hilmer
0074163,Edward Berger
5584750,Sadie Sink
1339223,Ty Simpkins
1694524,N.T. Rama Rao Jr.
2776304,Ram Charan
0222426,Ajay Devgn
1442514,S.S. Rajamouli
0103195,David Bradley
9640481,Gregory Mann
0348993,Mark Gustafson
10946969,Jude Coward Nicoll
0390903,Tom Hollander
2718617,Peter Baynton
12104786,Charlie Mackesy
0001631,Sarah Polley
6281092,Alexei Navalny
6764494,Yulia Navalnaya
10577559,Christo Grozev
4173215,Daniel Roher
5339108,Seamus O&#x27;Hara
10203835,James Martin
1572219,Paddy Jenkins
5627389,Tom Berkeley
8504330,Ross White
14679110,Bellie
14679109,Bomman
14232155,Kartiki Gonsalves
0614165,Cillian Murphy
3041056,Christian Friedel
1197689,Sandra Hüller
14477035,Johann Karthaus
0322242,Jonathan Glazer
0035128,Swann Arlaud
12299991,Milo Machado-Graner
2630323,Justine Triet
5007768,Da&#x27;Vine Joy Randolph
14073757,Dominic Sessa
13177683,Soma Santoki
4027243,Masaki Suda
0793069,Kô Shibasaki
4947538,Minami Hamabe
1126340,Ryûnosuke Kamiki
2747232,Sakura Andô
0945724,Takashi Yamazaki
0942482,Jeffrey Wright
4169254,Skyler Wright
0018099,John Ales
6852255,Cord Jefferson
15608630,Liudmyla Amelkina
13512939,Mstyslav Chernov
15954301,Roman Golovanov
2973824,Ellen Parren
1846240,Henry van Loon
0720671,Thekla Reuten
6255610,Victoria Warmerdam
15190553,Zahra Moosavi
5548859,Hossein Molayemi
11580481,Shirin Sohani
3331049,Orin O&#x27;Brien
17034784,Manny Alvarez
17034785,Julian Barrera
0639739,Molly O&apos;Brien
4148067,Johnny Alexander
0238057,Shawn Driscoll
0376511,Kevin Henderson
0612391,Dave Mullins
15397669,Dana Atkinson
15397671,Duane Michaels
15397670,Paty Moreno
3929283,Kris Bowers
0001804,Stanley Tucci
5700898,Mikey Madison
0919311,Paul Weissman
5426973,Yura Borisov
0048918,Sean Baker
4960279,Margaret Qualley
0267287,Coralie Fargeat
7248827,Cynthia Erivo
3812858,Ariana Grande
0160840,Jon M. Chu
1227232,Brady Corbet
0001085,Kieran Culkin
6159473,Olha Bosova
6478535,Gints Zilbalodis
0868639,Fernanda Torres
0005244,Fernanda Montenegro
0578080,Selton Mello
1035423,Karla Sofía Gascón
1411125,Selena Gomez
0002191,Jacques Audiard
15732721,Yuval Abraham
15732719,Basel Adra
15732720,Hamdan Ballal
