id_filma,id_igralca,vloga
0198781,0798899,R
0198781,0881279,R
0203009,0000173,I
0203009,0000191,I
0203009,0000491,I
0203009,0525303,R
0213149,0000255,I
0213149,0000295,I
0213149,0001326,I
0213149,0000881,R
0280707,0001749,I
0280707,0000202,I
0280707,0002091,I
0280707,0000265,R
0285742,0000671,I
0285742,0000932,I
0285742,0801231,I
0285742,0286975,R
0222675,0571964,I
0222675,0324658,I
0222675,0454674,I
0222675,0571964,R
0283509,0229301,I
0283509,0084484,I
0283509,0816297,I
0283509,0849786,R
0280778,0001132,I
0280778,0000980,I
0280778,0000701,I
0280778,0264236,R
0161860,0477810,I
0161860,0632457,I
0161860,0352278,I
0161860,0512862,R
0307197,4984604,I
0307197,4983921,I
0307197,4984168,I
0307197,0994355,R
0253474,0004778,I
0253474,0470981,I
0253474,0277975,I
0253474,0000591,R
0167261,0000704,I
0167261,0005212,I
0167261,0001557,I
0167261,0001392,R
0298203,0004896,I
0298203,0005261,I
0298203,0000107,I
0298203,0000436,R
0257044,0000158,I
0257044,0388382,I
0257044,0000056,I
0257044,0005222,R
0299658,0000250,I
0299658,0001876,I
0299658,0000152,I
0299658,0551128,R
0120679,0000161,I
0120679,0000547,I
0120679,0001691,I
0120679,0853380,R
0274558,0000658,I
0274558,0000173,I
0274558,0000194,I
0274558,0197636,R
0268126,0000115,I
0268126,0000658,I
0268126,0177933,I
0268126,0005069,R
0287467,0282936,I
0287467,0194572,I
0287467,0334882,I
0287467,0000264,R
0310793,0601619,I
0310793,0000032,I
0310793,0001504,I
0310793,0601619,R
0331218,1243271,I
0331218,1342644,I
0331218,0938787,I
0331218,0035697,R
0340071,0117937,I
0340071,0070571,I
0340071,0451753,I
0340071,1015687,R
0299178,1070455,I
0299178,13557342,I
0299178,7947152,I
0299178,0449576,R
0167260,0000704,I
0167260,0001557,I
0167260,0005212,I
0167260,0001392,R
0327056,0000576,I
0327056,0000209,I
0327056,0000102,I
0327056,0000142,R
0266543,0000983,I
0266543,0001122,I
0266543,1071252,I
0266543,0004056,R
0266543,0881279,R
0335266,0000195,I
0335266,0424060,I
0335266,0000610,I
0335266,0001068,R
0159365,0000179,I
0159365,0000173,I
0159365,0000250,I
0159365,0005237,R
0311113,0000128,I
0311113,0079273,I
0311113,0101710,I
0311113,0001837,R
0340855,0000234,I
0340855,0000207,I
0340855,0001136,I
0340855,0420941,R
0317910,0573726,I
0317910,0448123,I
0317910,0004242,I
0317910,0001554,R
0338135,0320721,I
0338135,0077715,I
0338135,1234157,I
0338135,0000780,R
0382734,0001691,I
0382734,0436371,I
0382734,0281313,I
0382734,0254178,R
0388534,1461267,I
0388534,0245705,I
0388534,1501724,I
0388534,0036349,R
0304858,1101682,I
0304858,1101359,I
0304858,0000579,I
0304858,0773689,R
0344503,2242768,I
0344503,0349702,R
0344503,0691888,R
0396959,1788967,I
0396959,1736739,I
0396959,1463062,R
0338013,0000120,I
0338013,0000701,I
0338013,0929489,I
0338013,0327273,R
0317705,0005266,I
0317705,0000168,I
0317705,0000456,I
0317705,0083348,R
0316654,0001497,I
0316654,0000379,I
0316654,0000547,I
0316654,0000600,R
0375679,0000332,I
0375679,0000113,I
0375679,0628601,I
0375679,0353673,R
0338751,0000138,I
0338751,0000949,I
0338751,0000295,I
0338751,0000217,R
0405159,0005476,I
0405159,0000142,I
0405159,0000151,I
0405159,0000142,R
0375063,0316079,I
0375063,0002006,I
0375063,0000515,I
0375063,0668247,R
0339291,0000120,I
0339291,0000179,I
0339291,0000658,I
0339291,0797869,R
0350258,0004937,I
0350258,0005093,I
0350258,0913488,I
0350258,0000431,R
0308644,0000136,I
0308644,0000701,I
0308644,0001046,I
0308644,0286975,R
0318462,0305558,I
0318462,0209404,I
0318462,0535502,I
0318462,0758574,R
0369702,0000849,I
0369702,0749104,I
0369702,0240318,I
0369702,0024622,R
0425458,0322407,I
0425458,0175860,I
0425458,0932837,I
0425458,1732981,R
0388789,2100653,I
0388789,2099087,I
0388789,2092248,I
0388789,1498640,R
0388789,1502104,R
0414469,0488321,I
0414469,0484996,I
0414469,1689735,I
0414469,0484996,R
0443587,1847023,I
0443587,1066970,I
0443587,1966683,I
0443587,0396884,R
0388795,0350453,I
0388795,0005132,I
0388795,0931329,I
0388795,0000487,R
0363771,0842770,I
0363771,1670137,I
0363771,0608440,I
0363771,0011470,R
0360717,0915208,I
0360717,0085312,I
0360717,0004778,I
0360717,0001392,R
0397535,0955471,I
0397535,0913822,I
0397535,0000706,I
0397535,0551128,R
0358273,0001618,I
0358273,0000702,I
0358273,0329481,I
0358273,0003506,R
0387131,0000146,I
0387131,0001838,I
0387131,0396812,I
0387131,0576987,R
0312004,0758608,I
0312004,0000307,I
0312004,0000146,I
0312004,0101508,R
0312004,0661910,R
0379725,0000450,I
0379725,0004286,I
0379725,0001416,I
0379725,0587955,R
0365737,0000123,I
0365737,0000354,I
0365737,0001605,I
0365737,0300866,R
0410097,0005024,I
0410097,0524839,I
0410097,0026364,I
0410097,0108132,R
0428803,0000151,I
0428803,0001960,I
0428803,0075650,I
0428803,0415207,R
0468565,1970113,I
0468565,1708171,I
0468565,1987447,I
0468565,0004303,R
0438575,1797112,I
0438575,1715275,I
0438575,0849578,I
0438575,1847738,R
0491795,0000265,I
0491795,0181658,I
0491795,0004847,I
0491795,0800787,R
0449619,0908919,I
0449619,0001806,I
0449619,1044905,I
0449619,0133866,R
0407887,0000138,I
0407887,0000354,I
0407887,0000197,I
0407887,0000217,R
0457430,1419440,I
0457430,0317725,I
0457430,0530365,I
0457430,0868219,R
0405094,0618057,I
0405094,0311476,I
0405094,0462407,I
0405094,0003697,R
0449059,0136797,I
0449059,0001057,I
0449059,0001427,I
0449059,0206760,R
0449059,0267512,R
0383574,0000136,I
0383574,0089217,I
0383574,0461136,I
0383574,0893659,R
0422720,0000379,I
0422720,0005403,I
0422720,0001800,I
0422720,0001068,R
0449467,0000093,I
0449467,0000949,I
0449467,0305558,I
0449467,0327944,R
0455590,0564215,I
0455590,0001845,I
0455590,0000096,I
0455590,0531817,R
0366548,0000704,I
0366548,0005261,I
0366548,0413168,I
0366548,0004306,R
0366548,0171253,R
0366548,0606688,R
0498380,0913822,I
0498380,0632497,I
0498380,0407296,I
0498380,0000142,R
0907657,0360598,I
0907657,2461627,I
0907657,2008013,I
0907657,0138809,R
0436697,0000545,I
0436697,0790688,I
0436697,0000342,I
0436697,0001241,R
0443489,0461498,I
0443489,0004937,I
0443489,0000552,I
0443489,0174374,R
0497116,0330722,I
0497116,0921942,I
0497116,0124132,I
0497116,0346550,R
0863136,0994585,R
0933357,0880521,I
0933357,0468380,R
0820971,2304699,I
0820971,0689562,I
0820971,0605196,I
0820971,0689562,R
0859595,8049049,I
0859595,8049047,I
0859595,8049048,I
0859595,0002548,R
0477348,0000169,I
0477348,0000849,I
0477348,0000982,I
0477348,0001053,R
0477348,0001054,R
0783233,0461136,I
0783233,0564215,I
0783233,0000950,I
0783233,0942504,R
0469494,0000358,I
0469494,0200452,I
0469494,0001354,I
0469494,0000759,R
0382932,0004951,I
0382932,0738918,I
0382932,0652663,I
0382932,0083348,R
0382932,0684342,R
0467406,0680983,I
0467406,0148418,I
0467406,0004950,I
0467406,0718646,R
0465538,0000123,I
0465538,0842770,I
0465538,0929489,I
0465538,0006904,R
0408236,0000136,I
0408236,0000307,I
0408236,0000614,I
0408236,0000318,R
0440963,0000354,I
0440963,1183149,I
0440963,0000260,I
0440963,0339030,R
0385752,0000173,I
0385752,0185819,I
0385752,2301950,I
0385752,0919363,R
0414055,0000949,I
0414055,0654110,I
0414055,0001691,I
0414055,0001408,R
0450188,0182839,I
0450188,0856500,I
0450188,0339621,I
0450188,0196860,R
0813547,0548686,I
0813547,0225944,I
0813547,0834479,I
0813547,0752328,R
0854678,0316795,I
0854678,1965007,I
0854678,2546181,I
0854678,0316795,R
1280548,0433465,I
1280548,2704342,I
1280548,3129674,I
1280548,0293770,R
0914369,2532689,I
0914369,7878175,I
0914369,7878171,I
0914369,1106629,R
0468569,0000288,I
0468569,0005132,I
0468569,0001173,I
0468569,0634240,R
0910970,0123785,I
0910970,2264184,I
0910970,0307531,I
0910970,0004056,R
0421715,0000093,I
0421715,0000949,I
0421715,0842770,I
0421715,0000399,R
0976051,0000701,I
0976051,0000146,I
0976051,0004486,I
0976051,0197636,R
0887912,0719637,I
0887912,1107001,I
0887912,1310016,I
0887912,0000941,R
1010048,2353862,I
1010048,2951768,I
1010048,0795661,I
1010048,0000965,R
1010048,0849164,R
0497465,0356017,I
0497465,0424060,I
0497465,0000849,I
0497465,0000095,R
0864761,0461136,I
0864761,0000146,I
0864761,1002641,I
0864761,1314116,R
1013753,0000576,I
1013753,0000982,I
1013753,0386472,I
1013753,0001814,R
1069238,0609403,I
1069238,0386414,I
1069238,0945734,I
1069238,0847690,R
1155592,0677597,I
1155592,3072750,I
1155592,3072759,I
1155592,1016428,R
1361566,0619178,I
1361566,3272471,R
1360065,3547962,I
1360065,3547868,I
1360065,3548780,I
1360065,0616959,R
0361748,0000093,I
0361748,1208167,I
0361748,0744834,I
0361748,0000233,R
0499549,0941777,I
0499549,0757855,I
0499549,0000244,I
0499549,0000116,R
0796366,1517976,I
0796366,0704270,I
0796366,0670408,I
0796366,0009190,R
1305806,0201857,I
1305806,0897845,I
1305806,0706567,I
1305806,0002728,R
1049413,0000799,I
1049413,2973712,I
1049413,0001652,I
1049413,0230032,R
1049413,0677037,R
0878804,2466842,I
0878804,0000113,I
0878804,0005210,I
0878804,0359387,R
0929632,2829737,I
0929632,0594898,I
0929632,1745736,I
0929632,0200005,R
1263670,0000313,I
1263670,0350454,I
1263670,0268199,I
1263670,0178376,R
0962736,1289434,I
0962736,1670029,I
0962736,0079273,I
0962736,0885249,R
1313104,0639337,I
1313104,2694309,I
1313104,0428194,I
1313104,2694309,R
1520428,0000352,I
1520428,0180984,I
1520428,0049313,I
1520428,3629315,R
1563725,0827307,I
1563725,0041978,I
1563725,2163182,I
1563725,3725519,R
1563725,2494615,R
1563725,2499640,R
1375666,0000138,I
1375666,0330687,I
1375666,0680983,I
1375666,0634240,R
0947798,0000204,I
0947798,0005109,I
0947798,0001993,I
0947798,0004716,R
1285016,0251986,I
1285016,1940449,I
1285016,0005493,I
1285016,0000399,R
1014759,1985859,I
1014759,0000136,I
1014759,0000307,I
1014759,0000318,R
0435761,0000158,I
0435761,0000741,I
0435761,0000349,I
0435761,0881279,R
1504320,0000147,I
1504320,0001691,I
1504320,0000307,I
1504320,0393799,R
0964517,0000242,I
0964517,0000288,I
0964517,0010736,I
0964517,0751102,R
0780653,0001125,I
0780653,0000164,I
0780653,1289434,I
0780653,0002653,R
1645089,0000354,I
1645089,4968464,I
1645089,1674617,I
1645089,2480587,R
1532503,0000191,I
1532503,0001626,I
1532503,0491259,I
1532503,0590122,R
1340107,0675409,I
1340107,0245988,I
1340107,3719076,I
1340107,0081540,R
1669698,2423358,I
1669698,0749509,R
1669698,1316810,R
1543539,3877585,I
1543539,3698559,I
1543539,3876145,I
1543539,2141317,R
1631323,1487468,I
1631323,3730980,I
1631323,3741481,I
1631323,1487468,R
1754549,0329139,R
1754549,0800232,R
1454029,0205626,I
1454029,1297015,I
1454029,0818055,I
1454029,0853238,R
1568346,0185819,I
1568346,1913734,I
1568346,0001626,I
1568346,0000399,R
1605783,0005562,I
1605783,1046097,I
1605783,0000870,I
1605783,0000095,R
1192628,0000136,I
1192628,0279545,I
1192628,0648249,I
1192628,0893659,R
1033575,0000123,I
1033575,0940362,I
1033575,3837786,I
1033575,0668247,R
1832382,1818216,I
1832382,0368689,I
1832382,4299147,I
1832382,1410815,R
0970179,2633535,I
0970179,1631269,I
0970179,0000489,I
0970179,0000217,R
1204342,0010736,I
1204342,0781981,I
1204342,0177933,I
1204342,0090386,R
1655442,0241121,I
1655442,0067367,I
1655442,0000422,I
1655442,0371890,R
1007029,0000658,I
1007029,0000980,I
1007029,0001290,I
1007029,1630273,R
1860355,4708927,I
1860355,4709068,I
1860355,4709205,I
1860355,2418675,R
1860355,1390562,R
1778342,0431622,R
1778342,1099141,R
2201259,0112390,I
2201259,0384152,I
2201259,0497970,I
2201259,0313623,R
1853728,0004937,I
1853728,0910607,I
1853728,0000138,I
1853728,0000233,R
1707386,0413168,I
1707386,0000128,I
1707386,0004266,I
1707386,0393799,R
1790885,1567113,I
1790885,0249291,I
1790885,0695435,I
1790885,0000941,R
1045658,0177896,I
1045658,2225369,I
1045658,0000134,I
1045658,0751102,R
0454876,4139037,I
0454876,0451234,I
0454876,1300009,I
0454876,0000487,R
1074638,0185819,I
1074638,0000849,I
1074638,0365140,I
1074638,0005222,R
1024648,0000255,I
1024648,0186505,I
1024648,0000422,I
1024648,0000255,R
0443272,0000358,I
0443272,0000398,I
0443272,0000657,I
0443272,0000229,R
1217209,0531808,I
1217209,0175262,I
1217209,0000668,I
1217209,0028764,R
1217209,0152312,R
1217209,0700760,R
1781769,0461136,I
1781769,0000179,I
1781769,1093951,I
1781769,0942504,R
1602620,0004462,I
1602620,0728938,I
1602620,0001376,I
1602620,0359734,R
2125608,4582541,I
2125608,5220239,I
2125608,0168977,I
2125608,0070594,R
2388725,0434969,I
2388725,1312566,I
2388725,5254152,I
2388725,0434969,R
2088735,0159900,I
2088735,3262742,I
2088735,2172860,I
2088735,0159900,R
2140371,9648255,I
2140371,5949208,I
2140371,0432616,R
2140371,1581464,R
2123210,0277658,R
2123210,2107225,R
1798709,0001618,I
1798709,0010736,I
1798709,0424060,I
1798709,0005069,R
1343092,0000138,I
1343092,1659547,I
1343092,0249291,I
1343092,0525303,R
2294629,0068338,I
2294629,0579953,I
2294629,2676147,I
2294629,0118333,R
2294629,1601644,R
2024544,0252230,I
2024544,0931324,I
2024544,1055413,I
2024544,2588606,R
1454468,0000113,I
1454468,0000123,I
1454468,0000438,I
1454468,0190859,R
0790636,0000190,I
0790636,0004950,I
0790636,0001467,I
0790636,0885249,R
2358891,0785842,I
2358891,0893872,I
2358891,0272677,I
2358891,0815204,R
2334873,0000949,I
2334873,0000285,I
2334873,0765597,I
2334873,0000095,R
2718492,0474492,I
2718492,5531398,I
2718492,4221607,I
2718492,0667734,R
2396566,0522306,I
2396566,0165749,I
2396566,1423952,I
2396566,1365879,R
3071532,1020089,I
3071532,0000980,I
3071532,1296102,I
3071532,2375389,R
3043542,5793837,R
3043542,3115348,R
2924484,2304799,I
2924484,7327441,I
2924484,1425329,I
2924484,0164885,R
3346410,3354565,I
3346410,5376943,I
3346410,2711342,I
3346410,2225334,R
3449252,0329651,R
0816692,0000190,I
0816692,0004266,I
0816692,1567113,I
0816692,0634240,R
2582802,1886602,I
2582802,0799777,I
2582802,2552034,I
2582802,3227090,R
2278388,0000146,I
2278388,0000719,I
2278388,0023832,I
2278388,0027572,R
0470752,2539953,I
0470752,1727304,I
0470752,1209966,I
0470752,0307497,R
2179136,0177896,I
2179136,1092227,I
2179136,0973177,I
2179136,0000142,R
2084970,1212722,I
2084970,0461136,I
2084970,0328828,I
2084970,0878763,R
2245084,3994407,I
2245084,0012523,I
2245084,1512166,I
2245084,2320658,R
2245084,0930261,R
2562232,0000474,I
2562232,0302108,I
2562232,0001570,I
2562232,0327944,R
2980516,1519666,I
2980516,0428065,I
2980516,4350114,I
2980516,1016428,R
1065073,1294664,I
1065073,0000099,I
1065073,0000160,I
1065073,0000500,R
3316960,0000194,I
3316960,0000285,I
3316960,0829576,I
3316960,0322144,R
3316960,0922903,R
1020072,0654648,I
1020072,0252238,I
1020072,0001856,I
1020072,1148550,R
4044364,5722984,I
4044364,3390925,I
4044364,5015568,I
4044364,0688636,R
3689498,0032151,I
3689498,0047358,I
3689498,2475029,I
3689498,2444148,R
3829254,6594925,R
1392190,0362766,I
1392190,0000234,I
1392190,0396558,I
1392190,0004306,R
3460252,0000168,I
3460252,0000621,I
3460252,0000492,I
3460252,0000233,R
1596363,0000288,I
1596363,0136797,I
1596363,0331516,I
1596363,0570912,R
1895587,0749263,I
1895587,0000474,I
1895587,1046097,I
1895587,0565336,R
1663202,0000138,I
1663202,0362766,I
1663202,2401020,I
1663202,0327944,R
2096673,0688132,I
2096673,0352778,I
2096673,0085400,I
2096673,0230032,R
2096673,0215455,R
3170832,0488953,I
3170832,5016878,I
3170832,0108703,I
3170832,1049433,R
2379713,0185819,I
2379713,0910607,I
2379713,2244205,I
2379713,0005222,R
3682448,0000158,I
3682448,0753314,I
3682448,0000257,I
3682448,0000229,R
0810819,1519666,I
0810819,2539953,I
0810819,1720028,I
0810819,0393799,R
3808342,2764022,I
3808342,4112928,I
3808342,0714455,I
3808342,1841577,R
2870648,1561881,I
2870648,3691877,I
2870648,1053148,I
2870648,0438090,R
5144072,8060550,I
5144072,8027688,I
5144072,1581464,R
4817576,2765916,I
4817576,4006608,I
4817576,0723793,I
4817576,6526715,R
2119532,1940449,I
2119532,0941777,I
2119532,3478396,I
2119532,0000154,R
3783958,0331516,I
3783958,1297015,I
3783958,1679669,I
3783958,3227090,R
2543164,0010736,I
2543164,0719637,I
2543164,0001845,I
2543164,0898288,R
4034228,0000729,I
4034228,0931329,I
4034228,0151419,I
4034228,0518836,R
1386697,0000226,I
1386697,0001467,I
1386697,3053338,I
1386697,0043742,R
2948356,0329481,I
2948356,0000867,I
2948356,0252961,I
2948356,0397174,R
2948356,0601781,R
2948356,1158544,R
3183660,1519666,I
3183660,2239702,I
3183660,0837223,I
3183660,0946734,R
4975722,0991810,I
4975722,0365140,I
4975722,5218990,I
4975722,1503575,R
3040964,5888481,I
3040964,0000195,I
3040964,0001426,I
3040964,0269463,R
2671706,0000243,I
2671706,0205626,I
2671706,0376610,I
2671706,0000243,R
5186714,1486911,I
5186714,1267552,I
5186714,3618794,I
5186714,1410815,R
5275892,9452114,I
5275892,0250035,I
5275892,1521683,I
5275892,1554601,R
5613056,0054659,R
4571288,5458268,I
4571288,6664749,I
4571288,0843763,I
4571288,2038042,R
6073176,13434452,I
6073176,13327198,I
6073176,8594925,I
6073176,3915542,R
5095260,9687869,I
5095260,1103802,R
5052448,2257207,I
5052448,4129745,I
5052448,0925966,I
5052448,1443502,R
4555426,0000198,I
4555426,4141252,I
4555426,0000218,I
4555426,0942504,R
1856101,0000148,I
1856101,0331516,I
1856101,1869101,I
1856101,0898288,R
5013056,7887725,I
5013056,4422686,I
5013056,0753314,I
5013056,0634240,R
5726616,3154303,I
5726616,2309517,I
5726616,0836121,I
5726616,0345174,R
5027774,0000531,I
5027774,0000437,I
5027774,0005377,I
5027774,1732981,R
2380307,5645519,I
2380307,0305558,I
2380307,0000973,I
2380307,0881279,R
2380307,2937122,R
5580390,1020089,I
5580390,0818055,I
5580390,0788335,I
5580390,0868219,R
5776858,3043279,I
5776858,0000358,I
5776858,0544334,I
5776858,0000759,R
5580036,3053338,I
5580036,1659221,I
5580036,0005049,I
5580036,0318916,R
6333060,2406731,I
6333060,5463239,I
6333060,2272288,I
6333060,2406731,R
5639354,6061529,I
5639354,0721280,I
5639354,0323483,I
5639354,0133326,R
6186970,0276162,I
6186970,0948753,I
6186970,2053650,I
6186970,1546084,R
6212516,1080835,I
6212516,1889467,I
6212516,1659891,I
6212516,0327944,R
6794476,1101483,I
6794476,0443855,R
6966692,0001557,I
6966692,0991810,I
6966692,0004802,I
6966692,0268380,R
1825683,1569276,I
1825683,0430107,I
1825683,2143282,I
1825683,3363032,R
4633694,4271336,I
4633694,2159926,I
4633694,2794962,I
4633694,2130108,R
4633694,0709056,R
4633694,0745247,R
1517451,3078932,I
1517451,0177896,I
1517451,0000385,I
1517451,0177896,R
1727824,1785339,I
1727824,2377903,I
1727824,3152605,I
1727824,0001741,R
7349662,0913475,I
7349662,3485845,I
7349662,5637553,I
7349662,0000490,R
5083738,1469236,I
5083738,1297015,I
5083738,0001838,I
5083738,0487166,R
6266538,0000288,I
6266538,0010736,I
6266538,0136797,I
6266538,0570912,R
1213641,0331516,I
1213641,2946516,I
1213641,0164809,I
1213641,3227090,R
6155172,8611957,I
6155172,0211920,I
6155172,9948845,I
6155172,0190859,R
7125860,8460487,I
7125860,4150847,I
7125860,0005093,I
7125860,1503575,R
7775622,3658958,I
7775622,2225545,I
7775622,3011011,I
7775622,3011011,R
7775622,1888091,R
7332306,0006958,I
7332306,4359664,I
7332306,0858500,I
7332306,1142235,R
8075496,3826566,I
8075496,8786591,I
8075496,2831588,I
8075496,7626019,R
6939026,9923635,I
6939026,9923640,I
6939026,9916030,I
6939026,3593950,R
7131622,0000138,I
7131622,0000093,I
7131622,3053338,I
7131622,0000233,R
6751668,0814280,I
6751668,1310525,I
6751668,1856097,I
6751668,0094435,R
3281548,1519680,I
3281548,0914612,I
3281548,6073955,I
3281548,1950086,R
1950186,0000354,I
1950186,0000288,I
1950186,1256532,I
1950186,0003506,R
7286456,0001618,I
7286456,0000134,I
7286456,5939164,I
7286456,0680846,R
8579674,2835616,I
8579674,1126657,I
8579674,0990547,I
8579674,0005222,R
6394270,0000234,I
6394270,0000173,I
6394270,3053338,I
6394270,0005366,R
2584384,9877392,I
2584384,5057169,I
2584384,0424060,I
2584384,0169806,R
1979376,0000158,I
1979376,0000741,I
1979376,0001633,I
1979376,2155757,R
7653254,3485845,I
7653254,0424060,I
7653254,5005121,I
7653254,0000876,R
5363618,1981893,I
5363618,4972453,I
5363618,0705152,I
5363618,2942187,R
2066051,5473782,I
2066051,0068260,I
2066051,0534635,I
2066051,0002077,R
7549996,0000250,I
7549996,2976580,I
7549996,1587729,I
7549996,3734458,R
9351980,10930330,I
9351980,10930331,I
9351980,2414445,I
9351980,0091840,R
9351980,0717064,R
8163822,1978694,I
8163822,2841791,I
8163822,8943180,I
8163822,1903582,R
7129636,4793987,I
7129636,1525794,R
7129636,1155067,R
7129636,0807563,R
10397932,11565969,I
10397932,11565274,I
10397932,0246009,R
6723592,0913475,I
6723592,1500155,I
6723592,4456120,I
6723592,0634240,R
9620292,1659547,I
9620292,3102998,I
9620292,1555340,I
9620292,2193504,R
10272386,0000164,I
10272386,1469236,I
10272386,0309693,I
10272386,1725469,R
2948372,0004937,I
2948372,0275486,I
2948372,0636218,I
2948372,0230032,R
2948372,5358492,R
10288566,0586568,I
10288566,0488917,I
10288566,2099237,I
10288566,0899121,R
10633456,3081796,I
10633456,3680658,I
10633456,10910136,I
10633456,1818032,R
9770150,0000531,I
9770150,0000657,I
9770150,9584508,I
9770150,2125482,R
10618286,0000198,I
10618286,1086543,I
10618286,2934314,I
10618286,0000399,R
12888462,0287741,I
12888462,6463020,I
12888462,11813828,R
12888462,1624755,R
13472984,5352388,I
13472984,9985660,I
13472984,10656440,I
13472984,3579257,R
13472984,1804553,R
10514222,0205626,I
10514222,1569276,I
10514222,0877270,I
10514222,0938045,R
11768948,1854728,R
11768948,0566489,R
11924384,1975269,I
11924384,9362379,I
11924384,12666304,I
11924384,4090848,R
11643154,11268542,I
11643154,11287343,I
11643154,0386944,I
11643154,1818348,R
1160419,3154303,I
1160419,0272581,I
1160419,3918035,I
1160419,0898288,R
2382320,0185819,I
2382320,1869101,I
2382320,1785339,I
2382320,1560977,R
2953050,3715867,I
2953050,1239720,I
2953050,0000491,I
2953050,1158544,R
2953050,0397174,R
2953050,4146781,R
12361974,0147147,I
12361974,0000255,I
12361974,2933757,I
12361974,0811583,R
3581652,5052065,I
3581652,10399505,I
3581652,3663196,I
3581652,0000229,R
3228774,1297015,I
3228774,0000668,I
3228774,2181128,I
3228774,0318916,R
10366460,4454223,I
10366460,0559144,I
10366460,1319274,I
10366460,1571761,R
0993840,1176985,I
0993840,3480246,I
0993840,0307143,I
0993840,0811583,R
10293406,1212722,I
10293406,0000379,I
10293406,0687146,I
10293406,0001005,R
12789558,11879379,I
12789558,11888099,I
12789558,1495520,I
12789558,0000110,R
9784798,3147751,I
9784798,2257207,I
9784798,0687146,I
9784798,3489851,R
9620288,0000226,I
9620288,0254712,I
9620288,1256532,I
9620288,3232264,R
14039582,0632689,I
14039582,4392528,I
14039582,1929776,I
14039582,3152327,R
9115530,1567113,I
9115530,1940449,I
9115530,0427728,I
9115530,0795290,R
11422728,12755863,I
11422728,12755861,I
11422728,12710321,I
11422728,0859821,R
9464038,0010938,I
9464038,7522451,I
9464038,4650285,I
9464038,2856960,R
14513236,0083399,I
14513236,12513817,I
14513236,1234110,I
14513236,3988897,R
1745960,0000129,I
1745960,0000124,I
1745960,1886602,I
1745960,2676052,R
6710474,0000706,I
6710474,3513533,I
6710474,0000130,I
6710474,3453283,R
6710474,3215397,R
9114286,4004793,I
9114286,2143282,I
9114286,1775091,I
9114286,3363032,R
1630029,0941777,I
1630029,0757855,I
1630029,0000244,I
1630029,0000116,R
1016150,0436835,I
1016150,3477129,I
1016150,6037256,I
1016150,0074163,R
13833688,0000409,I
13833688,5584750,I
13833688,1339223,I
13833688,0004716,R
8178634,1694524,I
8178634,2776304,I
8178634,0222426,I
8178634,1442514,R
1488589,0000191,I
1488589,0103195,I
1488589,9640481,I
1488589,0868219,R
1488589,0348993,R
22667880,10946969,I
22667880,0390903,I
22667880,0252961,I
22667880,2718617,R
22667880,12104786,R
13669038,1913734,I
13669038,2946516,I
13669038,2976580,I
13669038,0001631,R
17041964,6281092,I
17041964,6764494,I
17041964,10577559,I
17041964,4173215,R
14625872,5339108,I
14625872,10203835,I
14625872,1572219,I
14625872,5627389,R
14625872,8504330,R
23628262,14679110,I
23628262,14679109,I
23628262,14232155,R
15398776,0614165,I
15398776,1289434,I
15398776,0000354,I
15398776,0634240,R
14230458,1297015,I
14230458,0749263,I
14230458,0000353,I
14230458,0487166,R
1517268,3053338,I
1517268,0331516,I
1517268,4793987,I
1517268,1950086,R
7160372,3041056,I
7160372,1197689,I
7160372,14477035,I
7160372,0322242,R
17009710,1197689,I
17009710,0035128,I
17009710,12299991,I
17009710,2630323,R
14849194,0316079,I
14849194,5007768,I
14849194,14073757,I
14849194,0668247,R
6587046,13177683,I
6587046,4027243,I
6587046,0793069,I
6587046,0594503,R
23289160,4947538,I
23289160,1126340,I
23289160,2747232,I
23289160,0945724,R
23561236,0942482,I
23561236,4169254,I
23561236,0018099,I
23561236,6852255,R
16968450,0000146,I
16968450,1212722,I
16968450,2353862,I
16968450,0027572,R
24082438,15608630,I
24082438,13512939,I
24082438,15954301,I
24082438,13512939,R
19837932,2973824,I
19837932,1846240,I
19837932,0720671,I
19837932,6255610,R
28768883,15190553,I
28768883,5548859,R
28768883,11580481,R
29497240,3331049,I
29497240,17034784,I
29497240,17034785,I
29497240,0639739,R
29795707,4148067,I
29795707,0238057,I
29795707,0376511,I
29795707,0612391,R
29118186,15397669,I
29118186,15397671,I
29118186,15397670,I
29118186,3929283,R
29118186,3988897,R
20215234,0000146,I
20215234,0001804,I
20215234,0001475,I
20215234,0074163,R
28607951,5700898,I
28607951,0919311,I
28607951,5426973,I
28607951,0048918,R
17526714,0000193,I
17526714,4960279,I
17526714,0000598,I
17526714,0267287,R
1262426,7248827,I
1262426,3812858,I
1262426,0000156,I
1262426,0160840,R
8999762,0004778,I
8999762,0428065,I
8999762,0001602,I
8999762,1227232,R
21823606,0001085,I
21823606,0251986,I
21823606,6159473,I
21823606,0251986,R
15239678,3154303,I
15239678,3918035,I
15239678,0272581,I
15239678,0898288,R
4772188,6478535,R
14961016,0868639,I
14961016,0005244,I
14961016,0578080,I
14961016,0758574,R
20221436,0757855,I
20221436,1035423,I
20221436,1411125,I
20221436,0002191,R
30953759,15732721,I
30953759,15732719,I
30953759,15732720,I
30953759,15732721,R
30953759,15732719,R
30953759,15732720,R
