id,ime
0919862,Elly Weller
0596521,Ina van der Molen
0903567,Frans Vorstman
0054441,Edda Barends
0091302,Casper de Boer
0352027,Wim de Haas
0511611,Hiske van der Linden
0927947,Piet de Wijn
0015448,Akkemay Elderenbos
0177579,Kees Coolen
0382368,Eric van Heyst
0373487,Mies de Heer
0231670,Oliver Domnick
0705444,Fons Rademakers
0000056,Paul Newman
0000129,Tom Cruise
0001512,Mary Elizabeth Mastrantonio
0001726,Helen Shaver
0167850,Bill Cobbs
0013067,Robert Agins
0025692,Alvin Anastasia
0036269,Randall Arney
0001968,Elizabeth Bracco
0195101,Vito D&#x27;Ambrosio
0212939,Ron Dean
0230297,Lisa Dodson
0270337,Donald A. Feeney
0311867,Paul Geier
0325512,Carey Goldenberg
0345465,Joe Guastaferro
0379200,Paul Herman
0000209,Tim Robbins
0000174,Val Kilmer
0000381,Anthony Edwards
0000643,Tom Skerritt
0000461,Michael Ironside
0007082,John Stockwell
0875613,Barry Tubb
0001685,Rick Rossovich
0319739,Clarence Gilyard Jr.
0399531,Whip Hubley
0000212,Meg Ryan
0664499,Adrian Pasdar
0103713,Randall Brady
0835146,Duke Stroud
0790571,Brian Sheehan
0001716,Tony Scott
0000126,Kevin Costner
0000125,Sean Connery
0001747,Charles Martin Smith
0000412,Andy Garcia
0444955,Jack Kehoe
0837976,Brad Sullivan
0236711,Billy Drago
0165101,Patricia Clarkson
0326333,Steven Goldstein
0043892,Peter Aylward
0367496,Don Harvey
0841568,Robert Swan
0909710,John J. Walsh
0167081,Del Close
0045983,Colleen Bade
0000361,Brian De Palma
0000804,Stéphane Audran
0458064,Bodil Kjer
0270147,Birgitte Federspiel
0480951,Jean-Philippe Lafont
0000761,Bibi Andersson
0639152,Ghita Nørby
0026089,Asta Esper Hagen Andersen
0031318,Thomas Antoni
0060442,Gert Bastian
0073023,Viggo Bentzon
0368646,Vibeke Hastrup
0159915,Therese Højgaard Christensen
0449490,Pouel Kern
0471604,Cay Kristiansen
0517869,Lars Lohmann
0585704,Tine Miehe-Renard
0610228,Lisbeth Movin
0002196,Gabriel Axel
0404817,Pelle Hvenegaard
0654994,Erik Paaske
0334689,Björn Granath
0898166,Astrid Villaume
0835586,Axel Strøbye
0039578,Troels Asmussen
0879539,Kristina Törnqvist
0917462,Karen Wegener
0344894,Sofie Gråbøl
0800770,Lars Simonsen
0488722,Buster Larsen
0937045,John Wittig
0612928,Troels Munk
0052051,Nis Bank-Mikkelsen
0076772,Lena-Pia Bernhardsson
0084835,Anna Lise Hirsch Bjerrum
0916778,Vilhelm Weber
0000806,Bille August
0518821,John Lone
0001040,Joan Chen
0000564,Peter O&#x27;Toole
0948078,Ruocheng Ying
0939378,Victor Wong
0241748,Dennis Dun
0757098,Ryuichi Sakamoto
0359177,Maggie Han
0943180,Vivian Wu
0846480,Cary-Hiroyuki Tagawa
0323533,Jade Go
0407419,Fumihiko Ikeda
0904484,Richard Vuu
0863118,Tsou Tijger
0943174,Tao Wu
0266637,Guang Fan
0477348,Henry Kyi
0000934,Bernardo Bertolucci
0000693,Peter Weller
0000262,Nancy Allen
0641397,Dan O&#x27;Herlihy
0001074,Ronny Cox
0001748,Kurtwood Smith
0001208,Miguel Ferrer
0233306,Robert DoQui
0936403,Ray Wise
0675066,Felton Perry
0324795,Jesse D. Goins
0952685,Del Zamora
0432517,Calvin Jung
0509408,Rick Lieberman
0207616,Lee de Broux
0138210,Mark Carlton
0249962,Edward Edwards
0195702,Michael Gregory
0000682,Paul Verhoeven
0000140,Michael Douglas
0876645,Tamara Tunie
0184429,Franklin Cover
0679406,Chuck Pfeiffer
0001358,Hal Holbrook
0439170,James Karen
0528125,Leslie Lyles
0311620,Faith Geer
0135306,John Capodice
0613508,Suzen Murakoshi
0458702,Dani Klein
0320931,François Giroday
0848244,Ann Talman
0000115,Nicolas Cage
0001156,Olympia Dukakis
0000732,Danny Aiello
0306696,Vincent Gardenia
0100566,Julie Bovasso
0001498,John Mahoney
0348927,Louis Guss
0149923,Feodor Chaliapin Jr.
0319036,Anita Gillette
0162361,Leonardo Cimino
0874119,Paula Trueman
0221631,Nada Despotovich
0341055,Joe Grifasi
0213059,Gina DeAngeles
0359834,Helen Hanft
0397235,David S. Howard
0422484,Norman Jewison
0000664,Patrick Swayze
0000426,Jennifer Grey
0001583,Jerry Orbach
0922967,Jack Weston
0115663,Jane Brucker
0084105,Kelly Bishop
0697014,Lonny Price
0134674,Max Cantor
0171286,Charles &#x27;Honi&#x27; Coles
0428925,Neal Jones
0607451,&#x27;Cousin Brucie&#x27; Morrow
0001431,Wayne Knight
0616629,Alvin Myerovich
0308449,Miranda Garrison
0329340,Garry Goodrow
0434560,Antone Pagán
0001737,Martin Short
0002994,Kevin McCarthy
0507187,Fiona Lewis
0920460,Vernon Wells
0000585,Robert Picardo
0769446,Wendy Schaal
0769974,William Schallert
0002099,Henry Gibson
0394494,John Hora
0852848,Mark L. Taylor
0004730,Orson Bean
0393661,Kevin Hooks
0293466,Kathleen Freeman
0353869,Archie Hahn
0588241,Dick Miller
0001102,Joe Dante
0227039,Melinda Dillon
0486661,Margaret Langrick
0749017,Joshua Rudoy
0001310,Kevin Peter Hall
0837064,David Suchet
0443577,Lainie Kazan
0648919,William Ontiveros
2192610,David Richardt
0608366,Jacqueline Moscou
0448592,Laura Kenny
0036412,Richard Arnold
0605024,Sean Morgan
0283570,Nick Flynn
0532869,David MacIntyre
0686893,Peggy Platt
0213100,William Dear
0634159,Philippe Noiret
0134073,Enzo Cannavale
0041066,Antonella Attili
0199774,Isa Danieli
0347842,Leo Gullotta
0502813,Marco Leonardi
0535991,Pupella Maggio
0620919,Agnese Nano
0872689,Leopoldo Trieste
0143150,Salvatore Cascio
0162326,Tano Cimarosa
0224214,Nicola Di Pinto
0501665,Roberta Lena
0856196,Nino Terzo
0674742,Jacques Perrin
0481115,Nellina Laganà
0321291,Turi Giuffrida
0321274,Mariella Lo Giudice
0868153,Giuseppe Tornatore
0000420,Valeria Golino
0596520,Gerald R. Molen
0613789,Jack Murdock
0731426,Michael D. Roberts
0786860,Ralph Seymour
0421087,Lucinda Jenney
0001372,Bonnie Hunt
0732152,Kim Robillard
0335275,Beth Grant
0234836,Dolan Dougherty
0234865,Marshall Dougherty
0234871,Patrick Dougherty
0234857,John-Michael Dougherty
0234874,Peter Dougherty
0234816,Andrew Dougherty
0427143,Loretta Wendt Jolivette
0001469,Barry Levinson
0000432,Gene Hackman
0000531,Frances McDormand
0000374,Brad Dourif
0000388,R. Lee Ermey
0765605,Gailard Sartain
0864997,Stephen Tobolowsky
0740264,Michael Rooker
0898546,Pruitt Taylor Vince
0229200,Badja Djola
0242656,Kevin Dunn
0265670,Frankie Faison
0556977,Thomas B. Mason
0622535,Geoffrey Nauffts
0956053,Rick Zieff
0924617,Christopher White
0339443,Gladys Greer
0320566,Jake Gipson
0001364,Bob Hoskins
0001026,Joanna Cassidy
0281486,Charles Fleischer
0443401,Stubby Kaye
0863519,Alan Tilvern
0503236,Richard LeParmentier
0386516,Lou Hirsch
0105280,Betsy Brantley
0005428,Joel Silver
0819752,Paul Springer
0725956,Richard Ridings
0185847,Edwin Craig
0390523,Lindsay Holiday
0249507,Mike Edmonds
0213148,Morgan Deare
0135626,Danny Capri
0391278,Christopher Hollosy
0053597,Klaus Barbie
0487351,Claude Lanzmann
0649096,Marcel Ophüls
2639536,Johannes Schneider-Merck
1035688,Raymond Lévy
2639207,Marcel Cruat
2640321,Henri Varlot
1280558,Pierre Mérindol
2640001,Johann Otten
2637760,Peter Minn
2635272,Claude Bourdet
2632493,Eugene Kolb
2637965,Lise Lesèvre
0041373,Lucie Aubrac
0041374,Raymond Aubrac
0481411,Simone Lagrange
2634944,Daniel Cordier
7786571,Frédéric Dugoujon
0000285,Alec Baldwin
0000474,Michael Keaton
0568499,Annie McEnroe
0656276,Maurice Page
0822230,Hugo Stanger
0594113,Rachel Mittelman
0001573,Catherine O&#x27;Hara
0766822,J. Jay Saunders
0262216,Mark Ettlinger
0000213,Winona Ryder
0787187,Glenn Shadix
0131773,Patrice Martinez
0198425,Cindy Daly
0877519,Douglas Turner
0277300,Carmen Filpi
0100679,Simmy Bow
0000318,Tim Burton
0000092,John Cleese
0000130,Jamie Lee Curtis
0001589,Michael Palin
0014883,Maria Aitken
0313702,Tom Georgeson
0371175,Patricia Hayes
0658244,Geoffrey Palmer
0165927,Cynthia Cleese
0255895,Mark Elwes
0680670,Neville Phillips
0429514,Peter Jonfield
0132631,Ken Campbell
0039185,Al Ashton
0401771,Roger Hume
0108926,Roger Brierley
0715932,Llewellyn Rees
0672888,Michael Percival
0187769,Charles Crichton
0000335,Glenn Close
0000201,Michelle Pfeiffer
0001436,Swoosie Kurtz
0000206,Keanu Reeves
0622450,Mildred Natwick
0000235,Uma Thurman
0134922,Peter Capaldi
0792189,Joe Sheridan
0324636,Valerie Gogan
0072556,Laura Benson
0667744,Joanna Pavlis
0370444,Nicholas Hawtrey
0229472,Paulo Abel Do Nascimento
0482349,François Lalande
0598800,François Montagut
0428198,Harry Jones
0259027,Christian Erickson
0001241,Stephen Frears
0000149,Jodie Foster
0183464,Bernie Coulson
0744235,Leo Rossi
0372475,Ann Hearn
0034492,Carmen Argenziano
0031078,Steve Antin
0639856,Tom O&#x27;Brien
0887592,Peter Van Norden
0612329,Terry David Mulligan
0101427,Woody Brown
0464940,Kim Kondrashoff
0589358,Stephen E. Miller
0372784,Tom Heaton
0442515,Andrew Kavadas
0564245,Tom McBeath
0915952,Rose Weaver
0438279,Jonathan Kaplan
0893204,Diane Venora
0954677,Michael Zelniker
0942787,Samuel E. Wright
0570263,Michael McGuire
0359695,James Handy
0924254,Damon Whitaker
0619382,Morgan Nagler
0811405,Arlen Dean Snyder
0730168,Sam Robards
0934829,Penelope Windust
0942416,Glenn Wright
0650661,George Orrison
0131985,Hamilton Camp
0098003,Chris Bosley
0115484,George T. Bruce
0000142,Clint Eastwood
0000429,Melanie Griffith
0000349,Joan Cusack
0004887,Nora Dunn
0001624,Oliver Platt
0482466,James Lally
0000228,Kevin Spacey
0247691,Robert Easton
0032628,Amy Aquino
0635139,Jeffrey Nordling
0924378,Elizabeth Whitcraft
0906000,Maggie Wagner
0227155,Lou DiMaggio
0000141,David Duchovny
0001566,Mike Nichols
0001952,Rubén Blades
0138388,Julie Carmen
0304000,James Gammon
0728159,Carlos Riquelme
0827663,Daniel Stern
0893181,Chick Vennera
0000686,Christopher Walken
0271733,Freddy Fender
0312629,Tony Genaro
0430692,Ronald G. Joseph
0037145,Mario Arrambide
0140351,Robert Carricart
0605494,Alberto Morin
0942195,Amy Wright
0001773,David Ogden Stiers
0000893,Ed Begley Jr.
0000597,Bill Pullman
0331117,Robert Hy Gorman
0609447,Bradley Mott
0335079,Seth Granger
0396324,Amanda Houck
0396328,Caroline Houck
0625559,London Nelson
0332798,Gregory Gouyer
0113124,Bill Lee Brown
0623602,Donald Neal
0176592,Peggy Converse
0449870,Maureen Kerrigan
0001410,Lawrence Kasdan
0233145,Alison Doody
0000203,River Phoenix
0126250,Michael Byrne
0539616,Kevork Malikyan
0248848,Robert Eddison
0949985,Richard Young
0768488,Alexei Sayle
0405033,Alex Hyde-White
0086262,Isla Blair
0229943,Vernon Dobtcheff
0362657,J.J. Hardy
0339562,Bradley Gregg
0000245,Robin Williams
0000494,Robert Sean Leonard
0000160,Ethan Hawke
0001038,Josh Charles
0360796,Gale Hansen
0476378,Dylan Kussman
0749456,Allelon Ruggiero
0914209,James Waterston
0516093,Norman Lloyd
0069724,Carla Belver
0694676,Leon Pownall
0552327,George Martin
0041767,Joe Aufiery
0136999,Matt Carey
0601328,Jane Moore
0001223,Lara Flynn Boyle
0506870,Sara Lewinstein
0541723,David Mandell
0541746,Suzi Mandell
0675381,Sallie Perryman
0751752,Vito Russo
0868894,Tracy Torrey
1193042,Gregg Baker
1197111,Gary Bauer
1197113,Robert Bazell
0102282,Kevin Boyle
0104904,Edward Brandt
0111232,Tom Brokaw
1197156,Bobbi Campbell
1197157,David C. Campbell
1194160,Marcus A. Conant
1194212,James Curran
1194408,Bolton Eckert
0266566,Jerry Falwell
0295243,Jeffrey Friedman
0000111,Matthew Broderick
0000243,Denzel Washington
0000144,Cary Elwes
0000151,Morgan Freeman
0448097,Jihmi Kennedy
0105672,Andre Braugher
0278125,John Finn
6230258,Donovan Leitch Jr.
0191631,JD Cullum
0635978,Alan North
0348409,Bob Gunton
0002037,Cliff De Young
0059966,Christian Baskous
0498165,RonReaco Lee
0761587,Jay O. Sanders
0726223,Richard Riehle
0420822,Daniel Jenkins
0346378,Michael Guess
0001880,Edward Zwick
0002084,Brenda Fricker
0924009,Alison Whelan
0792202,Kirsten Sheridan
0188520,Declan Croghan
0533942,Eanna MacLiam
0174870,Marie Conmee
0159258,Cyril Cusack
0237699,Phelim Drew
0564502,Ruth McCabe
0789716,Fiona Shaw
0480783,Pat Laffan
0694392,Derry Power
0640560,Hugh O&#x27;Conor
0570438,Darren McHugh
0789121,Owen Sharpe
0171428,Eileen Colgan
0006487,Jim Sheridan
0072533,Jodi Benson
0041281,Rene Auberjonois
0055549,Christopher Daniel Barnes
0140946,Pat Carroll
0250252,Paddi Edwards
0004983,Buddy Hackett
0547465,Jason Marin
0550318,Kenneth Mars
0566052,Edie McClurg
0752900,Will Ryan
0942220,Ben Wright
0336408,Debbie Shapiro Gravitte
0917972,Robert Weil
0318027,Ed Gilbert
0012121,Charlie Adler
0029460,Jack Angel
0166256,Ron Clements
0615780,John Musker
0122238,Leo Burmester
0333804,Todd Graff
0066023,John Bedford Lloyd
0703862,J.C. Quinn
0779451,Kimberly Scott
0108107,Captain Kidd Brewer Jr.
0459188,George Robert Klek
0614162,Christopher Murphy
0625126,Adam Nelson
0006441,Dick Warlock
0917323,Jimmie Ray Weeks
0132517,J. Kenneth Campbell
0420898,Ken Jenkins
0254402,Chris Elliott
0711865,Peter Ratray
0000107,Kim Basinger
0943237,Robert Wuhl
0385757,Pat Hingle
0001588,Jack Palance
0355717,Jerry Hall
0910145,Tracey Walter
0908751,Lee Wallace
0833380,Richard Strange
0153704,Carl Chase
0567881,Mac McDonald
0178059,George Lane Cooper
0687658,Terence Plummer
0000110,Kenneth Branagh
0001394,Derek Jacobi
0791871,Simon Shepherd
0488289,James Larkin
0000306,Brian Blessed
0799784,James Simmons
0339919,Paul Gregory
0566680,Alec McCowen
0142164,Fabian Cartwright
0800011,Stephen Simms
0898377,Jay Villiers
0223266,Edward Jewesbury
0916073,Danny Webb
0950788,Jimmy Yuill
0785938,John Sessions
0695970,Shaun Prendergast
0738354,Esther Rolle
0369908,Jo Ann Havrilla
0355253,William Hall Jr.
0837393,Alvin M. Sugarman
0311951,Clarice F. Geigerman
0601664,Muriel Moore
0435698,Sylvia Kaler
0324945,Carolyn Gold
0288935,Crystal Fox
0571964,Ray McKinnon
0430776,Ashley Josey
0746093,Jack Rousso
0268684,Fred Faser
0488267,Bryan Larkin
0000855,Raymond J. Barry
0442512,Caroline Kava
0262923,Josh Evans
0021050,Seth Allen
0848082,Jamie Talisman
0832165,Sean Stone
0090321,Anne Bobby
0001883,Jenna von Oÿ
0488322,Samantha Larkin
0312566,Erika Geminder
0204154,Amanda Davis
0607637,Kevin Harvey Morse
0913175,David Warshofsky
0001263,Jason Gedrick
0173989,Michael Compotaro
