id_igralca,id_filma,vloga
0001837,0090329,R
0656183,0090203,I
0001334,0090203,I
0323344,0090203,I
0103071,0090203,I
0000360,0090203,I
0004668,0090203,I
0071960,0090203,I
0507255,0090203,I
0802985,0090203,I
0849628,0090203,I
0321874,0090203,I
0550325,0090203,I
0863219,0090203,I
0125840,0090203,I
0739717,0090203,I
0868133,0090203,I
0868129,0090203,I
0557728,0090203,I
0557751,0090203,R
0000458,0089424,I
0000471,0089424,I
0000968,0089424,I
0506784,0089424,I
0328604,0089424,I
0685140,0089424,I
0537345,0089424,I
0868640,0089424,I
0084349,0089424,I
0135629,0089424,I
0241602,0089424,I
0661323,0089424,I
0678020,0089424,I
0340716,0089424,I
0265825,0089424,I
0106585,0089424,I
0346961,0089424,I
0057789,0089424,I
0002199,0089424,R
0000333,0089560,I
0000655,0089560,I
0000385,0089560,I
0001268,0089560,I
0246004,0089560,I
0000368,0089560,I
0580526,0089560,I
0001013,0089560,I
0122036,0089560,I
0598413,0089560,I
0681319,0089560,I
0454973,0089560,I
0694490,0089560,I
0591702,0089560,I
0881161,0089560,I
0021112,0089560,I
0386332,0089560,I
0059169,0089560,I
0000953,0089560,R
0001749,0091867,I
0000307,0091867,I
0001186,0091867,I
0001696,0091867,I
0001003,0091867,I
0324009,0091867,I
0001132,0091867,I
0236902,0091867,I
0377131,0091867,I
0907510,0091867,I
0000358,0091867,I
0109984,0091867,I
0494863,0091867,I
0001291,0091867,I
0148149,0091867,I
0288148,0091867,I
0017733,0091867,I
0060862,0091867,I
0412465,0091867,R
0000658,0089755,I
0000602,0089755,I
0001970,0089755,I
0457655,0089755,I
0100942,0089755,I
0857730,0089755,I
0455945,0089755,I
0001284,0089755,I
0358180,0089755,I
0447499,0089755,I
0189561,0089755,I
0680587,0089755,I
0727300,0089755,I
0119444,0089755,I
0781217,0089755,I
0880800,0089755,I
0564857,0089755,I
0556801,0089755,I
0001628,0089755,R
0789600,0088740,I
0078949,0088740,I
0145292,0088740,I
0286645,0088740,I
0371527,0088740,I
0390507,0088740,I
0450810,0088740,I
0607976,0088740,I
0682422,0088740,I
0723608,0088740,I
0868123,0088740,I
0923333,0088740,I
0075731,0088740,I
0075731,0088740,R
0000747,0088933,I
0000979,0088933,I
0002025,0088933,I
0001133,0088933,I
0318527,0088933,I
0000430,0088933,I
0822972,0088933,I
0001788,0088933,I
0893862,0088933,I
0912113,0088933,I
0193520,0088933,I
0646768,0088933,I
0365709,0088933,I
0694361,0088933,I
0397212,0088933,I
0483907,0088933,I
0634549,0088933,I
0317786,0088933,I
0000165,0088933,R
0000197,0089841,I
0000678,0089841,I
0005162,0089841,I
0709907,0089841,I
0382676,0089841,I
0724673,0089841,I
0518323,0089841,I
0001378,0089841,I
3901910,0089841,I
0862937,0089841,I
0001634,0089841,I
0783071,0089841,I
0689269,0089841,I
0642143,0089841,I
0101604,0089841,I
0890654,0089841,I
0053104,0089841,I
0130763,0089841,I
0001379,0089841,R
0000640,0088857,I
0756763,0088857,I
0580565,0088857,I
0638835,0088857,I
2831930,0088857,I
0039461,0088857,I
0082056,0088857,I
2020436,0088857,I
0004934,0088857,I
0326400,0088857,I
0369661,0088857,I
0409336,0088857,I
0480632,0088857,I
2826870,0088857,I
0879819,0088857,I
0610927,0088857,R
0000864,0090319,I
0002138,0090319,I
0804592,0090319,I
0000545,0090319,I
0656183,0090319,I
0000618,0090319,I
0001278,0090319,I
0344793,0090319,I
0393853,0090319,I
0727300,0090319,I
0269171,0090319,I
0767674,0090319,I
0514282,0090319,I
0949297,0090319,I
0236919,0090319,I
0793601,0090319,I
0073137,0090319,I
0921302,0090319,I
0000431,0090319,R
0000244,0090605,I
0000299,0090605,I
0001343,0090605,I
0001663,0090605,I
0000448,0090605,I
0000200,0090605,I
0394054,0090605,I
0001280,0090605,I
0559922,0090605,I
0001679,0090605,I
0743768,0090605,I
0384876,0090605,I
0440511,0090605,I
0778992,0090605,I
0864150,0090605,I
0824365,0090605,I
0561792,0090605,I
0171438,0090605,I
0000116,0090605,R
0000221,0091763,I
0000297,0091763,I
0000353,0091763,I
0202966,0091763,I
0001845,0091763,I
0005331,0091763,I
0001143,0091763,I
0001525,0091763,I
0426047,0091763,I
0608601,0091763,I
0323108,0091763,I
0000136,0091763,I
0669868,0091763,I
0651431,0091763,I
0285579,0091763,I
0624623,0091763,I
0002057,0091763,I
0865302,0091763,I
0000231,0091763,R
0001201,0091167,I
0001848,0091167,I
0000323,0091167,I
0001347,0091167,I
0000402,0091167,I
0001577,0091167,I
0634313,0091167,I
0001884,0091167,I
0000095,0091167,I
0085400,0091167,I
0000506,0091167,I
0166061,0091167,I
0001413,0091167,I
0000687,0091167,I
0001806,0091167,I
0535865,0091167,I
0213772,0091167,I
0213773,0091167,I
0000095,0091167,R
0000156,0091064,I
0000133,0091064,I
0315288,0091064,I
0100205,0091064,I
0137967,0091064,I
0161546,0091064,I
0178680,0091064,I
0000343,0091064,I
0493706,0091064,I
0382087,0091064,I
3095262,0091064,I
8012617,0091064,I
0000343,0091064,R
0000134,0091530,I
0000460,0091530,I
0564044,0091530,I
0001644,0091530,I
0526724,0091530,I
0681975,0091530,I
