id,naslov,ocena,cas,leto,oznaka,opis,cena,zasluzek
1263670,Noro srce,7.2,112,2009,R,A faded country music musician is forced to reassess his dysfunctional life during a doomed romance that also inspires him.,7000000,47405566
0962736,Mlada Viktorjia,7.2,105,2009,PG,"A dramatization of the turbulent first years of Queen Victoria&apos;s rule, and her enduring romance with Prince Albert.",35000000,29196409
1313104,The Cove,8.4,92,2009,PG-13,"Using state-of-the-art equipment, a group of activists, led by renowned dolphin trainer Ric O&apos;Barry, infiltrate a cove near Taijii, Japan to expose both a shocking instance of animal abuse and a serious threat to human health.",,1187434
1520428,The New Tenants,6.8,21,2009,TV-14,"A nosy neighbor, a drug dealer and an angry husband make for a move-in day that two men will never forget.",,
1563725,Logorama,7.5,16,2009,R,Police chase an armed criminal in a version of Los Angeles comprised entirely of corporate logos.,,
1375666,Izvor,8.8,148,2010,PG-13,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",160000000,839381898
0947798,Crni labod,8.0,108,2010,R,"Nina is a talented but unstable ballerina on the verge of stardom. Pushed to the breaking point by her artistic director and a seductive rival, Nina&apos;s grip on reality slips, plunging her into a waking nightmare.",13000000,329398046
1285016,Socialno omrezje,7.8,120,2010,PG-13,"As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea and by the co-founder who was later squeezed out of the business.",40000000,224927749
1014759,Alice se vrne v čudežno deželo,6.4,108,2010,PG,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen&apos;s reign of terror.",200000000,1025468216
0435761,Svet igrač 3,8.3,103,2010,G,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it&apos;s up to Woody to convince the other toys that they weren&apos;t abandoned and to return home.",200000000,1067316101
1504320,Kraljev govor,8.0,118,2010,R,"The story of King George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.",15000000,471155448
0964517,Borec,7.8,116,2010,R,"Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.",25000000,129190869
0780653,Volkodlak,5.9,103,2010,R,"Upon his return to his ancestral homeland, an American man is bitten and subsequently cursed by a werewolf.",150000000,139789765
1645089,Inside Job,8.2,109,2010,PG-13,Takes a closer look at what brought about the 2008 financial meltdown.,2000000,7871522
1532503,Začetniki,7.2,105,2010,R,"Oliver, a graphic designer, is attracted to a free-spirited and unpredictable Anna. Memories of his father encourage him to open himself up to the potential of a true and long-lasting relationship.",3200000,14311701
1340107,Hævnen,7.6,118,2010,R,"The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",5500000,13004504
1669698,The Lost Thing,7.3,15,2010,Not Rated,"A boy finds a strange creature on a beach, and decides to find a home for it in a world where everyone believes there are far more important things to pay attention to.",500000,
1543539,Music by Prudence,7.1,33,2010,,"Prudence Mabhena leads a group of young, disabled Africans who inspire others with their music, proving that disability does not mean inability.",,
1631323,God of Love,7.5,18,2010,,"A lovestruck, lounge-singing darts champion finds his prayers answered--literally--when he mysteriously receives a box of love-inducing darts.",,
1754549,Strangers No More,7.3,40,2010,,"In the heart of Tel Aviv, there is an exceptional school where children from forty-eight different countries and diverse backgrounds come together to learn. Many of the students arrive at Bialik-Rogozin School fleeing poverty, pol...",,
1454029,Služkinje,8.1,146,2011,PG-13,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids&apos; point of view on the white families for which they work, and the hardships they go through on a daily b...",25000000,221802186
1568346,Dekle z zmajskim tatujem,7.8,158,2011,R,Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by hacker Lisbeth Salander.,90000000,232617430
1605783,Polnoc v Parizu,7.6,94,2011,PG-13,"While on a trip to Paris with his fiancée&apos;s family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.",17000000,151487383
1192628,Rango,7.3,107,2011,PG,"Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.",135000000,245724603
1033575,Potomci,7.3,115,2011,R,A land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident.,20000000,177243185
1832382,Ločitev,8.3,123,2011,PG-13,A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer&apos;s disease.,500000,22926076
0970179,Hugo,7.5,126,2011,PG,"In 1931 Paris, an orphan living in the walls of a train station gets wrapped up in a mystery involving his late father and an automaton.",150000000,185770310
1204342,"Muppetki, vrnitev",7.1,103,2011,PG,A Muppet fanatic with some help from his 2 human compatriots must regroup the Muppet gang to stop an avaricious oil mogul from taking down one of their precious life-longing treasures.,45000000,171802998
1655442,Umetnik,7.8,100,2011,PG-13,"When George, a silent movie superstar, meets Peppy Miller, a dancer, sparks fly between the two. However, after the introduction of talking pictures, their fortunes change, affecting their dynamic.",15000000,133471171
1007029,Železna lady,6.4,105,2011,PG-13,"An elderly Margaret Thatcher talks to the imagined presence of her recently deceased husband as she struggles to come to terms with his death while scenes from her past life, from girlhood to British prime minister, intervene.",13000000,115890792
1860355,Undefeated,7.7,113,2011,PG-13,Chronicles three underprivileged students from inner-city Memphis and their volunteer coach who tries to help them beat the odds on and off the field.,,583844
1778342,The Fantastic Flying Books of Mr. Morris Lessmore,7.8,15,2011,TV-G,"Morris Lessmore, a young writer, wanders into a mysterious library after a storm devastates his city. The library is home to magical flying books that literally come to life.",,
2201259,The Shore,6.8,29,2011,Not Rated,"The story of Joe and Paddy, whose childhood friendship is shattered by the troubles in Northern Ireland. Twenty five years later they are reunited.",,
1853728,Django brez okovov,8.5,165,2012,R,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi.",100000000,426076293
1707386,Les Misérables,7.5,158,2012,PG-13,"In 19th-century France, Jean Valjean, who, for decades, has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker&apos;s daughter. The decision changes their lives forever.",61000000,442757529
1790885,00:30 - Tajna operacija,7.4,157,2012,R,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011.",40000000,132820716
1045658,Za dezjem posije sonce,7.7,122,2012,R,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her ...",21000000,236412453
0454876,Pijevo zivljenje,7.9,127,2012,PG,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",120000000,609016565
1074638,Skyfall,7.8,143,2012,PG-13,"James Bond&apos;s loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.",200000000,1108594137
1024648,Misija Argo,7.7,120,2012,R,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.",44500000,232325503
0443272,Lincoln,7.3,150,2012,PG-13,"As the Civil War rages on, U.S President Abraham Lincoln struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on his decision to emancipate the slaves.",65000000,275293450
1217209,Pogum,7.1,93,2012,PG,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",185000000,538983207
1781769,Anna Karenina,6.6,129,2012,R,"In late-19th-century Russian high society, St. Petersburg aristocrat Anna Karenina enters into a life-changing affair with the dashing Count Alexei Vronsky.",40600000,68929150
1602620,Ljubezen,7.9,127,2012,PG-13,"Georges and Anne are an octogenarian couple. They are cultivated, retired music teachers. Their daughter, also a musician, lives in Britain with her family. One day, Anne has a stroke, and the couple&apos;s bond of love is severely tes...",8900000,29664140
2125608,Searching for Sugar Man,8.2,86,2012,PG-13,"Two South Africans set out to discover what happened to their unlikely musical hero, the mysterious 1970s rock n roller, Rodriguez.",,9380680
2388725,Paperman,8.2,7,2012,G,An office worker meets the girl of his dreams and uses a fleet of paper airplanes to get her attention.,,
2088735,Curfew,7.8,19,2012,,"Having reached the lowest point in his life, a self-destructive man on the brink of demise receives an unexpected call from his estranged sister to look after her young daughter for the night. Could this be the beginning of a new ...",50000,
2140371,Saving Face,8.0,40,2012,Not Rated,Plastic surgeon Dr. Mohammad Jawad returns to his native Pakistan to help those left horribly scarred by acid attacks.,,
2123210,Inocente,7.3,40,2012,,"A personal and vibrant coming of age story about a young artist&apos;s determination never to surrender to the bleakness of her surroundings. At 15, Inocente refuses to let her dream of becoming an artist be caged by being an undocumen...",,
1798709,Ona,8.0,126,2013,R,"In the near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",23000000,48269269
1343092,Veliki Gatsby,7.2,143,2013,PG-13,"A writer and wall street trader, Nick Carraway, finds himself drawn to the past and lifestyle of his mysterious millionaire neighbor, Jay Gatsby, amid the riotous parties of the Jazz Age.",105000000,353660028
2294629,Ledeno kraljestvo,7.4,102,2013,PG,"Fearless optimist Anna teams up with rugged mountain man Kristoff and his loyal reindeer Sven in an epic journey to find Anna&apos;s sister Elsa, whose icy powers have trapped the kingdom of Arendelle in eternal winter.",150000000,1310333380
2024544,12 let suženj,8.1,134,2013,R,"In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.",20000000,187734091
1454468,Gravitacija,7.7,91,2013,PG-13,"Dr Ryan Stone, an engineer on her first space mission, and Matt Kowalski, an astronaut on his final expedition, have to survive in space after they are hit by debris while spacewalking.",100000000,723719539
0790636,Klub zdravja Dallas,7.9,117,2013,R,"In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.",5000000,55198285
2358891,Neskončna lepota,7.7,141,2013,Not Rated,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisi...",9200000,25467399
2334873,Otožna Jasmine,7.3,98,2013,PG-13,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks like a million dollars but isn&apos;t bringing money, peace or love.",18000000,99104804
2718492,Ida,7.4,82,2013,PG-13,A novice nun about to take her vows uncovers a family secret dating back to the German occupation.,1000000,11156836
2396566,Twenty Feet from Stardom,7.4,91,2013,PG-13,"Backup singers live in a world that lies just beyond the spotlight. Their voices bring harmony to the biggest bands in popular music, but we&apos;ve had no idea who these singers are or what lives they lead, until now.",1000000,5839368
3071532,The Phone Call,7.4,22,2013,TV-14,"Heather is a shy lady who works in a helpline call center. When she receives a phone call from a mystery man, she has no idea that the encounter will change her life forever.",25000,
3043542,Mr. Hublot,7.2,11,2013,,"Mr Hublot is a withdrawn, idiosyncratic character with OCD, scared of change and the outside world. Robot Pet&apos;s arrival turns his life upside down: he has to share his home with this very invasive companion.",295000,
2924484,The Lady in Number 6: Music Saved My Life,8.0,39,2013,,"Aliza Sommer-Herz, aged 109 and the world&apos;s oldest Holocaust survivor, tells the story of how music saved her life: both during her time at Theresienstadt concentration camp and in the years afterwards.",,
3346410,Helium,7.2,22,2013,Not Rated,"A young boy, Alfred, is dying, but through the stories about HELIUM - a magical fantasy world - told by the hospital&apos;s eccentric janitor Enzo, Alfred regains the joy and happiness of his life, and finds a safe haven away from dail...",,
3449252,Crisis Hotline: Veterans Press 1,7.5,40,2013,TV-14,"Counselors provide support, guidance and hope to despondent servicemen dealing with emotional, physical and financial troubles.",,
0816692,Medzvezdje,8.7,169,2014,PG-13,"When Earth becomes uninhabitable in the future, a farmer and ex-NASA pilot, Joseph Cooper, is tasked to pilot a spacecraft, along with a team of researchers, to find a new planet for humans.",165000000,758614115
2582802,Ritem norosti,8.5,106,2014,R,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student&apos;s potential.,3300000,50360880
2278388,Grand Budapest hotel,8.1,99,2014,R,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel&apos;s glorious years under an exceptional concierge.",25000000,174567384
0470752,Ex Machina,7.7,108,2014,R,A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.,15000000,37394629
2179136,Ostrostrelec,7.3,133,2014,R,"Navy S.E.A.L. sniper Chris Kyle&apos;s pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home with his family after four tours of duty, however, Chris finds that it is the war he can&apos;t leave b...",58800000,547659020
2084970,Igra imitacije,8.0,114,2014,PG-13,"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.",14000000,233555708
2245084,Baymax,7.8,102,2014,PG,"A special bond develops between plus-sized inflatable robot Baymax and prodigy Hiro Hamada, who together team up with a group of friends to form a band of high-tech heroes.",165000000,657870525
2562232,Birdman ali Nepricakovana odlika nevednosti,7.7,119,2014,R,"A washed-up superhero actor attempts to revive his fading career by writing, directing, and starring in a Broadway production.",18000000,103215094
2980516,Teorija vsega,7.7,123,2014,PG-13,Stephen Hawking gets unprecedented success in the field of physics despite being diagnosed with motor neuron disease at the age of 21. He defeats awful odds as his first wife Jane aids him loyally.,15000000,123726688
1065073,Fantovska leta,7.9,165,2014,R,"The life of Mason, from early childhood to his arrival at college.",4000000,48137666
3316960,Se vedno Alice,7.5,101,2014,PG-13,A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer&apos;s Disease.,5000000,44779195
1020072,Selma,7.5,128,2014,PG-13,"A chronicle of Dr. Martin Luther King, Jr.&apos;s campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama in 1965.",20000000,67782762
4044364,Citizenfour,8.0,114,2014,R,A documentarian and a reporter travel to Hong Kong for the first of many meetings with Edward Snowden.,,3780692
3689498,Feast,8.1,6,2014,G,"The love life of a man as told through the meals he gives his adopted dog, Winston.",,
3829254,Historia de un oso,7.7,11,2014,G,"An old, lonesome bear tells the story of his life through a mechanical diorama.",,
1392190,Pobesneli Max: cesta besa,8.1,120,2015,R,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshipper and a drifter named Max.",150000000,380437267
3460252,Podlih osem,7.8,168,2015,R,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",44000000,161217616
1596363,Velika poteza,7.8,130,2015,R,"In 2006-2007 a group of investors bet against the United States mortgage market. In their research, they discover how flawed and corrupt the market is.",28000000,133440870
1895587,V žarišču,8.1,129,2015,R,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",20000000,98690254
1663202,Povratnik,8.0,156,2015,R,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,135000000,532950503
2096673,Vrvež v moji glavi,8.1,95,2015,PG,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",175000000,859076254
3170832,Soba,8.1,118,2015,R,"A little boy is held captive in a room with his mother since his birth, so he has never known the world outside.",13000000,35402766
2379713,Spectre,6.8,148,2015,PG-13,"A cryptic message from James Bond&apos;s past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his mos...",245000000,880707597
3682448,Most vohunov,7.6,142,2015,PG-13,"During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers.",40000000,165478348
0810819,Dansko dekle,7.1,119,2015,R,A love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda&apos;s marriage and work evolve as they navigate Lili&apos;s groundbreaking journey as a transgender pioneer.,15000000,64191523
3808342,Savlov sin,7.4,107,2015,R,A Jewish-Hungarian concentration camp prisoner sets out to give a child he mistook for his son a proper burial.,1500000,6659121
2870648,Amy,7.8,128,2015,R,Archival footage and personal testimonials present an intimate portrait of the life and career of British singer/songwriter Amy Winehouse.,,23706386
5144072,A Girl in the River: The Price of Forgiveness,7.8,40,2015,Not Rated,A woman in Pakistan sentenced to death for falling in love becomes a rare survivor of the country&apos;s harsh judicial system.,,
4817576,Stutterer,7.7,12,2015,PG,A man whose lush inner thoughts are rendered mute by a crippling stutter feels isolated from the world despite a flourishing online relationship.,5000,
2119532,Greben rešenih,8.1,139,2016,R,"World War II American Army Medic Desmond T. Doss, serving during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.",40000000,180563636
3783958,Dežela La la,8.0,128,2016,PG-13,"When Sebastian, a pianist, and Mia, an actress, follow their passion and achieve success in their respective fields, they find themselves torn between their love for each other and their careers.",30000000,509183536
2543164,Prihod,7.9,116,2016,PG-13,"Linguist Louise Banks leads a team of investigators when gigantic spaceships touch down around the world. As nations teeter on the verge of global war, Banks and her crew must find a way to communicate with the extraterrestrial vi...",47000000,212758656
4034228,Manchester by the Sea,7.8,137,2016,R,A depressed uncle is asked to take care of his teenage nephew after the boy&apos;s father dies.,9000000,78988148
1386697,Odred odpisanih,5.9,123,2016,PG-13,A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,175000000,749200054
2948356,Zootropolis,8.0,108,2016,PG,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",150000000,1025521689
3183660,Magične živali,7.2,132,2016,PG-13,"In 1926, magizoologist Newt Scamander arrives in New York during his worldwide tour to research and rescue magical creatures as something mysterious leaves trails of destruction in the city, threatening to expose the wizarding world.",180000000,816037575
4975722,Mesečina,7.4,111,2016,R,"A young African-American man grapples with his identity and sexuality while experiencing the everyday struggles of childhood, adolescence, and burgeoning adulthood.",4000000,65172611
3040964,Knjiga o dzungli,7.3,106,2016,PG,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.",175000000,967724775
2671706,Fences,7.2,139,2016,PG-13,"A working-class African-American father tries to raise his family in the 1950s, while coming to terms with the events of his life.",24000000,64414761
5186714,Trgovski potnik,7.7,124,2016,PG-13,"While Ranaa and Emad, a married couple, are participating in a production of &quot;Death of a Salesman,&quot; she is assaulted in their new home, which leaves him determined to find the perpetrator over his wife&apos;s traumatized objections.",,6953604
5275892,O.J.: Made in America,8.9,467,2016,TV-MA,"A chronicle of the rise and fall of O.J. Simpson, whose high-profile murder trial exposed the extent of American racial tensions, revealing a fractured and divided nation.",,
5613056,Piper,8.3,6,2016,G,"A hungry sandpiper hatchling ventures from her nest for the first time to dig for food by the shoreline. The problem is, the food is buried in the sand where scary waves roll up.",,
4571288,Mindenki,8.0,25,2016,,"&apos;Sing&apos; is a childhood drama with a lot of music, set in 1990s Budapest, Hungary. Inspired by a true story, it follows an award winning school choir and the new girl in class who just might uncover the ugly secret behind their fame.",,
6073176,The White Helmets,7.5,41,2016,TV-14,"As daily airstrikes pound civilian targets in Syria, a group of indomitable first responders risk their lives to rescue victims from the rubble.",,
5095260,Heaven Is a Traffic Jam on the 405,7.4,40,2016,,A brilliant but tortured 56-year-old artist channels her depression and anxiety into her work.,,
5052448,Zbeži!,7.8,104,2017,R,"A young African-American visits his white girlfriend&apos;s parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",4500000,255751443
4555426,Najtemnejša ura,7.4,125,2017,PG-13,"In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler, or fight on knowing that it could mean the end of the British Empire.",30000000,150847274
1856101,Iztrebljevalec 2049,8.0,164,2017,R,"Young Blade Runner K&apos;s discovery of a long-buried secret leads him to track down former Blade Runner Rick Deckard, who&apos;s been missing for thirty years.",150000000,277937605
5013056,Dunkirk,7.8,106,2017,PG-13,"Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.",100000000,533696799
5726616,Pokliči me po svojem imenu,7.8,132,2017,R,"It&apos;s the summer of 1983, and 17-year-old Elio is spending the days with his family at their villa in Lombardy, Italy. He soon meets Oliver, who&apos;s working as an intern for Elio&apos;s father. They discover the heady beauty of awakening ...",4000000,67446279
5027774,Trije plakati pred mestom,8.1,115,2017,R,A mother personally challenges the local authorities to solve her daughter&apos;s murder when they fail to catch the culprit.,15000000,162729321
2380307,Koko in velika skrivnost,8.4,105,2017,PG,"Aspiring musician Miguel, confronted with his family&apos;s ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",175000000,814641172
5580390,Oblika vode,7.3,123,2017,R,"At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.",19400000,195243464
5776858,Phantom Thread,7.4,130,2017,R,"Set in 1950s London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover.",35000000,52204454
5580036,"Jaz, Tonya",7.5,119,2017,R,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes.",11000000,53939297
6333060,Icarus,7.9,120,2017,TV-MA,"When Bryan sets out to uncover the truth about doping in sports, a chance meeting with a Russian scientist transforms his story from a personal experiment into a geopolitical thriller.",,
5639354,Una mujer fantástica,7.2,104,2017,R,"Marina, a transgender woman who works as a waitress and moonlights as a nightclub singer, is bowled over by the death of her older boyfriend.",,3839364
6186970,The Silent Child,7.7,20,2017,Not Rated,A deaf 6-year-old girl named Libby lives in a world of silence until a caring social worker teaches her to use sign language to communicate.,10000,
6212516,Carne y arena,8.6,7,2017,,"Based on true accounts, the superficial lines between subject and bystander are blurred and bound together, allowing individuals to walk in a vast space and thoroughly live a fragment of the refugees&apos; personal journeys.",,
6794476,Dear Basketball,7.4,6,2017,Not Rated,An animated telling of Kobe Bryant&apos;s poem &apos;Dear Basketball&apos;.,,
6966692,Zelena knjiga,8.2,130,2018,PG-13,A working-class Italian-American bouncer becomes the driver for an African-American classical pianist on a tour of venues through the 1960s American South.,23000000,321752656
1825683,Black Panther,7.3,134,2018,PG-13,"T&apos;Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country&apos;s past.",200000000,1349926083
4633694,Spider-Man: Novi svet,8.4,117,2018,PG,Teen Miles Morales becomes the Spider-Man of his universe and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.,90000000,393602435
1517451,Zvezda je rojena,7.6,136,2018,R,A hard-drinking country music star falls in love with a singer whose career quickly takes off.,36000000,436433122
1727824,Bohemian Rhapsody,7.9,134,2018,PG-13,"With his impeccable vocal abilities, Freddie Mercury and his rock band, Queen, achieve superstardom. However, amidst his skyrocketing success, he grapples with his ego, sexuality and a fatal illness.",52000000,910813521
7349662,CrniKkKlanovec,7.5,135,2018,R,"Ron Stallworth, an African American police officer from Colorado Springs, Colorado, successfully infiltrates the local Ku Klux Klan branch aided by a Jewish surrogate who eventually becomes its leader. Based on actual events.",15000000,93413709
5083738,Najljubsa,7.5,119,2018,R,"In early 18th-century England, the status quo at the court is upset when a new servant arrives and endears herself to a frail Queen Anne.",15000000,95918706
6266538,Moz iz ozadja,7.2,132,2018,R,"The story of Dick Cheney, an unassuming bureaucratic Washington insider, who quietly wielded immense power as Vice President to George W. Bush, reshaping the country and the globe in ways that are still felt today.",60000000,76073488
1213641,First Man,7.3,141,2018,PG-13,"A look back at the life of astronaut Neil Armstrong and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.",59000000,105713218
6155172,Roma,7.6,135,2018,R,A year in the life of a upper-middle-class family&apos;s maid in Mexico City in the early 1970s.,,1140769
7125860,Sepet nezne ulice,7.1,119,2018,R,A young woman embraces her pregnancy while she and her family set out to prove her childhood friend and lover innocent of a crime he didn&apos;t commit.,12000000,20596567
7775622,Free Solo,8.1,100,2018,PG-13,"Alex Honnold faces the biggest challenge of his career, climbing El Capitan in Yosemite National Park. He pursues it Free Solo, which means climbing without a rope and alone.",,29390279
7332306,Skin,7.1,21,2018,,"In a small supermarket in a blue collar town, a black man smiles at a 10-year-old white boy across the checkout aisle. This innocuous moment sends two gangs into a ruthless war that ends with a shocking backlash.",,
8075496,Bao,7.5,8,2018,G,A Chinese-Canadian woman suffering from empty nest syndrome gets a second shot at motherhood when one of her handmade dumplings comes alive.,,
6939026,Period. End of Sentence.,7.4,26,2018,TV-PG,Indian women fight the stigma surrounding menstruation and begin manufacturing sanitary pads.,,
7131622,Bilo je nekoc... v Hollywoodu,7.6,161,2019,R,"As Hollywood&apos;s Golden Age is winding down during the summer of 1969, television actor Rick Dalton and his stunt double Cliff Booth endeavor to achieve lasting success in Hollywood while meeting several colorful characters along th...",90000000,392105159
6751668,Parazit,8.5,132,2019,R,Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,11400000,262616458
3281548,Čas deklištva,7.8,135,2019,PG,"In 19th century Massachusetts, the March sisters--Meg, Jo, Beth, and Amy--on the threshold of womanhood, go through many ups and downs in life and endeavor to make important decisions about their futures.",40000000,332103783
1950186,Izzivalca,8.1,152,2019,PG-13,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,97600000,226299480
7286456,Joker,8.3,122,2019,R,"Arthur Fleck, a party clown and a failed stand-up comedian, leads an impoverished life with his ailing mother. However, when society shuns him and brands him as a freak, he decides to embrace the life of chaos in Gotham City.",55000000,1078958629
8579674,1917,8.2,119,2019,R,"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",95000000,446064352
6394270,One so bombe,6.8,109,2019,R,A group of women take on Fox News head Roger Ailes and the toxic atmosphere he presided over at the network.,32000000,61404394
2584384,Zajec Jojo,7.9,108,2019,PG-13,"A young German boy in the Hitler Youth, whose hero and imaginary friend is the country&apos;s dictator, is shocked to discover that his mother is hiding a Jewish girl in their home.",14000000,93694707
1979376,Svet igrač 4,7.6,100,2019,G,"When a new toy called &quot;Forky&quot; joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,1073841394
7653254,Marriage Story,7.9,137,2019,R,A stage director and his actor wife struggle through a grueling divorce that pushes them to their personal and creative extremes. Noah Baumbach&apos;s incisive and compassionate look at a marriage breaking up and a family staying toget...,18600000,333686
5363618,Sound of Metal,7.7,120,2019,R,"During a series of adrenaline-fueled gigs, itinerant punk-metal drummer Ruben begins to experience hearing loss. When a specialist tells him his condition will rapidly worsen, he thinks his music career - and with it his life - is...",5400000,516520
2066051,Rocketman,7.3,121,2019,R,"The musical fantasy about Elton John&apos;s breakthrough years, from his time as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin.",40000000,195320400
7549996,Judy,6.8,118,2019,PG-13,Legendary performer Judy Garland arrives in London in the winter of 1968 to perform a series of sold-out concerts.,,45987812
9351980,American Factory,7.4,110,2019,TV-14,"In post-industrial Ohio, a Chinese billionaire opens a factory in an abandoned General Motors plant, hiring two thousand Americans. Early days of hope and optimism give way to setbacks as high-tech China clashes with working-class...",,
